hour,date,fact_value,predict_value
0,12.02.2011,28678.666666666668,0.0
0,13.02.2011,28303.291666666668,0.0
0,14.02.2011,30654.5,0.0
0,15.02.2011,31182.708333333332,0.0
0,16.02.2011,31644.083333333332,0.0
0,17.02.2011,31944.041666666668,0.0
0,18.02.2011,32049.458333333332,0.0
0,19.02.2011,30348.708333333332,0.0
0,20.02.2011,29311.708333333332,0.0
0,21.02.2011,31718.0,0.0
0,22.02.2011,31781.625,0.0
0,23.02.2011,29417.833333333332,0.0
0,24.02.2011,31556.416666666668,0.0
0,25.02.2011,31492.541666666668,0.0
0,26.02.2011,29609.875,0.0
0,27.02.2011,28860.5,0.0
0,28.02.2011,30871.333333333332,0.0
0,01.03.2011,30620.791666666668,0.0
0,02.03.2011,30313.083333333332,0.0
0,03.03.2011,30045.458333333332,0.0
0,04.03.2011,29487.083333333332,0.0
0,05.03.2011,28865.958333333332,0.0
0,06.03.2011,26798.125,0.0
0,07.03.2011,26760.583333333332,0.0
0,08.03.2011,26228.791666666668,0.0
0,09.03.2011,28210.583333333332,0.0
0,10.03.2011,28324.416666666668,0.0
0,11.03.2011,28690.333333333332,0.0
0,12.03.2011,27107.708333333332,0.0
0,13.03.2011,25971.833333333332,0.0
0,14.03.2011,27373.166666666668,0.0
0,15.03.2011,27569.5,0.0
0,16.03.2011,27957.416666666668,0.0
0,17.03.2011,27916.25,0.0
0,18.03.2011,27829.833333333332,0.0
0,19.03.2011,26139.416666666668,0.0
0,20.03.2011,25514.541666666668,0.0
0,21.03.2011,27556.541666666668,0.0
0,22.03.2011,27552.875,0.0
0,23.03.2011,27510.083333333332,0.0
0,24.03.2011,27543.583333333332,0.0
0,25.03.2011,27818.291666666668,0.0
0,26.03.2011,26415.708333333332,0.0
0,27.03.2011,25706.833333333332,0.0
0,28.03.2011,27468.875,0.0
0,29.03.2011,27443.875,0.0
0,30.03.2011,27465.458333333332,0.0
0,31.03.2011,27126.166666666668,0.0
0,01.04.2011,26784.0,0.0
0,02.04.2011,25110.166666666668,0.0
0,03.04.2011,23992.125,0.0
0,04.04.2011,25767.791666666668,0.0
0,05.04.2011,26025.25,0.0
0,06.04.2011,26002.458333333332,0.0
0,07.04.2011,25939.541666666668,0.0
0,08.04.2011,26290.875,0.0
0,09.04.2011,24949.791666666668,0.0
0,10.04.2011,24291.541666666668,0.0
0,11.04.2011,26377.25,0.0
0,12.04.2011,26482.375,0.0
0,13.04.2011,26390.208333333332,0.0
0,14.04.2011,26507.75,0.0
0,15.04.2011,25863.708333333332,0.0
0,16.04.2011,24269.041666666668,0.0
0,17.04.2011,23487.083333333332,0.0
0,18.04.2011,25473.5,0.0
0,19.04.2011,25626.083333333332,0.0
0,20.04.2011,25827.208333333332,0.0
0,21.04.2011,25553.5,0.0
0,22.04.2011,24938.75,0.0
0,23.04.2011,22861.125,0.0
0,24.04.2011,21176.416666666668,0.0
0,25.04.2011,23241.708333333332,0.0
0,26.04.2011,22989.25,0.0
0,27.04.2011,22873.0,0.0
0,28.04.2011,22673.875,0.0
0,29.04.2011,22190.375,0.0
0,30.04.2011,20665.083333333332,0.0
0,01.05.2011,20034.708333333332,0.0
0,02.05.2011,20498.333333333332,0.0
0,03.05.2011,22006.708333333332,0.0
0,04.05.2011,21872.875,0.0
0,05.05.2011,21870.333333333332,0.0
0,06.05.2011,22125.25,0.0
0,07.05.2011,20447.708333333332,0.0
0,08.05.2011,19519.166666666668,0.0
0,09.05.2011,19302.5,0.0
0,10.05.2011,21512.666666666668,0.0
0,11.05.2011,21650.416666666668,0.0
0,12.05.2011,21917.416666666668,0.0
0,13.05.2011,22145.875,0.0
0,14.05.2011,21261.0,0.0
0,15.05.2011,20895.458333333332,0.0
0,16.05.2011,22521.083333333332,0.0
0,17.05.2011,22907.0,0.0
0,18.05.2011,22547.791666666668,0.0
0,19.05.2011,22133.583333333332,0.0
0,20.05.2011,21896.0,0.0
0,21.05.2011,20265.5,0.0
0,22.05.2011,19658.958333333332,0.0
0,23.05.2011,21622.541666666668,0.0
0,24.05.2011,21722.208333333332,0.0
0,25.05.2011,21824.875,0.0
0,26.05.2011,21825.666666666668,0.0
0,27.05.2011,21805.708333333332,0.0
0,28.05.2011,20093.375,0.0
0,29.05.2011,19588.541666666668,0.0
0,30.05.2011,21569.208333333332,0.0
0,31.05.2011,21767.708333333332,0.0
0,01.06.2011,21705.916666666668,0.0
0,02.06.2011,21851.708333333332,0.0
0,03.06.2011,21809.833333333332,0.0
0,04.06.2011,20000.958333333332,0.0
0,05.06.2011,19553.25,0.0
0,06.06.2011,21544.333333333332,0.0
0,07.06.2011,21681.375,0.0
0,08.06.2011,21848.375,0.0
0,09.06.2011,21909.208333333332,0.0
0,10.06.2011,21753.5,0.0
0,11.06.2011,19980.208333333332,0.0
0,12.06.2011,19010.958333333332,0.0
0,13.06.2011,19639.125,0.0
0,14.06.2011,21715.291666666668,0.0
0,15.06.2011,21753.875,0.0
0,16.06.2011,21584.958333333332,0.0
0,17.06.2011,21551.333333333332,0.0
0,18.06.2011,20125.708333333332,0.0
0,19.06.2011,19865.541666666668,0.0
0,20.06.2011,22011.0,0.0
0,21.06.2011,21702.5,0.0
0,22.06.2011,21721.041666666668,0.0
0,23.06.2011,21710.625,0.0
0,24.06.2011,21757.708333333332,0.0
0,25.06.2011,20248.791666666668,0.0
0,26.06.2011,19780.958333333332,0.0
0,27.06.2011,21975.833333333332,0.0
0,28.06.2011,22248.041666666668,0.0
0,29.06.2011,22289.0,0.0
0,30.06.2011,22030.458333333332,0.0
0,01.07.2011,21927.958333333332,0.0
0,02.07.2011,20315.166666666668,0.0
0,03.07.2011,19917.166666666668,0.0
0,04.07.2011,22145.25,0.0
0,05.07.2011,22133.041666666668,0.0
0,06.07.2011,22044.166666666668,0.0
0,07.07.2011,22013.291666666668,0.0
0,08.07.2011,22047.291666666668,0.0
0,09.07.2011,20156.708333333332,0.0
0,10.07.2011,19681.0,0.0
0,11.07.2011,21774.833333333332,0.0
0,12.07.2011,22054.708333333332,0.0
0,13.07.2011,22237.416666666668,0.0
0,14.07.2011,22155.541666666668,0.0
0,15.07.2011,22190.541666666668,0.0
0,16.07.2011,20757.541666666668,0.0
0,17.07.2011,20146.208333333332,0.0
0,18.07.2011,22150.125,0.0
0,19.07.2011,22449.833333333332,0.0
0,20.07.2011,22502.375,0.0
0,21.07.2011,22482.375,0.0
0,22.07.2011,22402.333333333332,0.0
0,23.07.2011,20655.333333333332,0.0
0,24.07.2011,20238.625,0.0
0,25.07.2011,22442.708333333332,0.0
0,26.07.2011,22763.916666666668,0.0
0,27.07.2011,23017.666666666668,0.0
0,28.07.2011,23003.291666666668,0.0
0,29.07.2011,22490.291666666668,0.0
0,30.07.2011,20795.458333333332,0.0
0,31.07.2011,20217.708333333332,0.0
0,01.08.2011,21923.791666666668,0.0
0,02.08.2011,21774.375,0.0
0,03.08.2011,21679.125,0.0
0,04.08.2011,21636.208333333332,0.0
0,05.08.2011,21415.666666666668,0.0
0,06.08.2011,19942.541666666668,0.0
0,07.08.2011,19573.458333333332,0.0
0,08.08.2011,21696.458333333332,0.0
0,09.08.2011,22068.333333333332,0.0
0,10.08.2011,22267.666666666668,0.0
0,11.08.2011,22176.541666666668,0.0
0,12.08.2011,21948.416666666668,0.0
0,13.08.2011,20526.25,0.0
0,14.08.2011,20308.5,0.0
0,15.08.2011,22613.625,0.0
0,16.08.2011,22772.0,0.0
0,17.08.2011,22666.125,0.0
0,18.08.2011,22388.541666666668,0.0
0,19.08.2011,21886.916666666668,0.0
0,20.08.2011,20467.291666666668,0.0
0,21.08.2011,20146.208333333332,0.0
0,22.08.2011,21832.458333333332,0.0
0,23.08.2011,22052.916666666668,0.0
0,24.08.2011,22012.291666666668,0.0
0,25.08.2011,21953.041666666668,0.0
0,26.08.2011,22016.541666666668,0.0
0,27.08.2011,20521.833333333332,0.0
0,28.08.2011,19988.375,0.0
0,29.08.2011,22089.5,0.0
0,30.08.2011,22309.625,0.0
0,31.08.2011,22439.541666666668,0.0
0,01.09.2011,22098.75,0.0
0,02.09.2011,22135.583333333332,0.0
0,03.09.2011,20594.125,0.0
0,04.09.2011,20324.666666666668,0.0
0,05.09.2011,22217.541666666668,0.0
0,06.09.2011,22232.666666666668,0.0
0,07.09.2011,22376.916666666668,0.0
0,08.09.2011,22763.208333333332,0.0
0,09.09.2011,23061.5,0.0
0,10.09.2011,21744.041666666668,0.0
0,11.09.2011,21434.0,0.0
0,12.09.2011,23236.0,0.0
0,13.09.2011,23466.291666666668,0.0
0,14.09.2011,23208.0,0.0
0,15.09.2011,23056.708333333332,0.0
0,16.09.2011,23137.583333333332,0.0
0,17.09.2011,21975.791666666668,0.0
0,18.09.2011,21392.208333333332,0.0
0,19.09.2011,23365.625,0.0
0,20.09.2011,23723.083333333332,0.0
0,21.09.2011,23691.416666666668,0.0
0,22.09.2011,23829.833333333332,0.0
0,23.09.2011,23809.833333333332,0.0
0,24.09.2011,22333.5,0.0
0,25.09.2011,22189.791666666668,0.0
0,26.09.2011,24407.958333333332,0.0
0,27.09.2011,24384.791666666668,0.0
0,28.09.2011,24779.291666666668,0.0
0,29.09.2011,25079.541666666668,0.0
0,30.09.2011,24800.5,0.0
0,01.10.2011,23462.166666666668,0.0
0,02.10.2011,23549.875,0.0
0,03.10.2011,25703.791666666668,0.0
0,04.10.2011,26125.333333333332,0.0
0,05.10.2011,25707.583333333332,0.0
0,06.10.2011,25467.958333333332,0.0
0,07.10.2011,25049.958333333332,0.0
0,08.10.2011,23021.625,0.0
0,09.10.2011,22889.5,0.0
0,10.10.2011,25800.791666666668,0.0
0,11.10.2011,25698.416666666668,0.0
0,12.10.2011,25758.958333333332,0.0
0,13.10.2011,25944.083333333332,0.0
0,14.10.2011,26223.458333333332,0.0
0,15.10.2011,25063.75,0.0
0,16.10.2011,24545.583333333332,0.0
0,17.10.2011,26954.375,0.0
0,18.10.2011,26788.75,0.0
0,19.10.2011,27190.083333333332,0.0
0,20.10.2011,26795.875,0.0
0,21.10.2011,26678.208333333332,0.0
0,22.10.2011,24995.375,0.0
0,23.10.2011,24727.541666666668,0.0
0,24.10.2011,27074.375,0.0
0,25.10.2011,27410.5,0.0
0,26.10.2011,27538.208333333332,0.0
0,27.10.2011,27569.375,0.0
0,28.10.2011,27672.791666666668,0.0
0,29.10.2011,26046.541666666668,0.0
0,30.10.2011,24888.708333333332,0.0
0,31.10.2011,26899.041666666668,0.0
0,01.11.2011,26951.833333333332,0.0
0,02.11.2011,26999.041666666668,0.0
0,03.11.2011,26811.25,0.0
0,04.11.2011,24809.5,0.0
0,05.11.2011,25199.958333333332,0.0
0,06.11.2011,25845.875,0.0
0,07.11.2011,28708.666666666668,0.0
0,08.11.2011,28990.125,0.0
0,09.11.2011,28800.916666666668,0.0
0,10.11.2011,29024.208333333332,0.0
0,11.11.2011,28810.25,0.0
0,12.11.2011,27118.0,0.0
0,13.11.2011,26541.875,0.0
0,14.11.2011,29146.958333333332,0.0
0,15.11.2011,29046.875,0.0
0,16.11.2011,29394.958333333332,0.0
0,17.11.2011,29496.0,0.0
0,18.11.2011,28947.583333333332,0.0
0,19.11.2011,27462.75,0.0
0,20.11.2011,26858.083333333332,0.0
0,21.11.2011,29552.708333333332,0.0
0,22.11.2011,29984.166666666668,0.0
0,23.11.2011,30243.333333333332,0.0
0,24.11.2011,30359.5,0.0
0,25.11.2011,29877.416666666668,0.0
0,26.11.2011,27997.541666666668,0.0
0,27.11.2011,26906.583333333332,0.0
0,28.11.2011,29225.541666666668,0.0
0,29.11.2011,29178.375,0.0
0,30.11.2011,29224.958333333332,0.0
0,01.12.2011,29536.875,0.0
0,02.12.2011,29590.5,0.0
0,03.12.2011,27912.5,0.0
0,04.12.2011,27035.083333333332,0.0
0,05.12.2011,28754.291666666668,0.0
0,06.12.2011,28711.125,0.0
0,07.12.2011,28976.833333333332,0.0
0,08.12.2011,29326.958333333332,0.0
0,09.12.2011,29548.333333333332,0.0
0,10.12.2011,27845.125,0.0
0,11.12.2011,27025.458333333332,0.0
0,12.12.2011,29190.916666666668,0.0
0,13.12.2011,29277.791666666668,0.0
0,14.12.2011,29500.958333333332,0.0
0,15.12.2011,29386.625,0.0
0,16.12.2011,29231.041666666668,0.0
0,17.12.2011,27688.208333333332,0.0
0,18.12.2011,27474.25,0.0
0,19.12.2011,29267.916666666668,0.0
0,20.12.2011,29729.583333333332,0.0
0,21.12.2011,30065.208333333332,0.0
0,22.12.2011,29927.541666666668,0.0
0,23.12.2011,29887.833333333332,0.0
0,24.12.2011,28183.458333333332,0.0
0,25.12.2011,27919.458333333332,0.0
0,26.12.2011,30000.208333333332,0.0
0,27.12.2011,29361.333333333332,0.0
0,28.12.2011,28976.708333333332,0.0
0,29.12.2011,29045.083333333332,0.0
0,30.12.2011,27975.208333333332,0.0
0,31.12.2011,25873.333333333332,0.0
0,01.01.2012,23985.625,0.0
0,02.01.2012,24557.75,0.0
0,03.01.2012,25491.416666666668,0.0
0,04.01.2012,25812.333333333332,0.0
0,05.01.2012,25859.708333333332,0.0
0,06.01.2012,25886.958333333332,0.0
0,07.01.2012,25024.041666666668,0.0
0,08.01.2012,25523.0,0.0
0,09.01.2012,26668.583333333332,0.0
0,10.01.2012,28525.666666666668,0.0
0,11.01.2012,28929.5,0.0
0,12.01.2012,29041.291666666668,0.0
0,13.01.2012,29045.208333333332,0.0
0,14.01.2012,27073.833333333332,0.0
0,15.01.2012,26972.291666666668,0.0
0,16.01.2012,29300.125,0.0
0,17.01.2012,29678.416666666668,0.0
0,18.01.2012,30060.166666666668,0.0
0,19.01.2012,30275.041666666668,0.0
0,20.01.2012,30658.916666666668,0.0
0,21.01.2012,29065.25,0.0
0,22.01.2012,28734.583333333332,0.0
0,23.01.2012,31703.958333333332,0.0
0,24.01.2012,31936.5,0.0
0,25.01.2012,32124.75,0.0
0,26.01.2012,32276.708333333332,0.0
0,27.01.2012,32368.25,0.0
0,28.01.2012,30457.666666666668,0.0
0,29.01.2012,29747.375,0.0
0,30.01.2012,32256.958333333332,0.0
0,31.01.2012,32869.75,0.0
0,01.02.2012,33399.083333333336,0.0
0,02.02.2012,33612.0,0.0
0,03.02.2012,33721.791666666664,0.0
0,04.02.2012,31814.25,0.0
0,05.02.2012,30673.916666666668,0.0
0,06.02.2012,32708.791666666668,0.0
0,07.02.2012,32969.833333333336,0.0
0,08.02.2012,33151.541666666664,0.0
0,09.02.2012,33289.708333333336,0.0
0,10.02.2012,33204.833333333336,0.0
0,11.02.2012,31507.25,0.0
0,12.02.2012,31088.916666666668,0.0
0,13.02.2012,33887.458333333336,0.0
0,14.02.2012,33470.416666666664,0.0
0,15.02.2012,32183.25,0.0
0,16.02.2012,31895.458333333332,0.0
0,17.02.2012,31612.291666666668,0.0
0,18.02.2012,30002.208333333332,0.0
0,19.02.2012,29493.0,0.0
0,20.02.2012,31776.5,0.0
0,21.02.2012,31261.75,0.0
0,22.02.2012,30482.791666666668,0.0
0,23.02.2012,27893.5,0.0
0,24.02.2012,29020.083333333332,0.0
0,25.02.2012,27555.708333333332,0.0
0,26.02.2012,26934.875,0.0
0,27.02.2012,29116.916666666668,0.0
0,28.02.2012,29304.916666666668,0.0
0,29.02.2012,29276.5,0.0
0,01.03.2012,29029.0,0.0
0,02.03.2012,28900.875,0.0
0,03.03.2012,27603.166666666668,0.0
0,04.03.2012,26907.333333333332,0.0
0,05.03.2012,29238.0,0.0
0,06.03.2012,29556.041666666668,0.0
0,07.03.2012,29306.458333333332,0.0
0,08.03.2012,27129.208333333332,0.0
0,09.03.2012,27599.75,0.0
0,10.03.2012,27370.875,0.0
0,11.03.2012,29114.166666666668,0.0
0,12.03.2012,29496.666666666668,0.0
0,13.03.2012,28744.625,0.0
0,14.03.2012,28645.875,0.0
0,15.03.2012,29001.708333333332,0.0
0,16.03.2012,28993.375,0.0
0,17.03.2012,27123.083333333332,0.0
0,18.03.2012,26140.125,0.0
0,19.03.2012,27749.458333333332,0.0
0,20.03.2012,27995.25,0.0
0,21.03.2012,28223.916666666668,0.0
0,22.03.2012,27821.625,0.0
0,23.03.2012,28072.958333333332,0.0
0,24.03.2012,26392.791666666668,0.0
0,25.03.2012,26156.541666666668,0.0
0,26.03.2012,28075.083333333332,0.0
0,27.03.2012,28046.75,0.0
0,28.03.2012,27984.916666666668,0.0
0,29.03.2012,28177.833333333332,0.0
0,30.03.2012,27607.166666666668,0.0
0,31.03.2012,26000.916666666668,0.0
0,01.04.2012,25406.25,0.0
0,02.04.2012,27227.25,0.0
0,03.04.2012,27721.833333333332,0.0
0,04.04.2012,27360.833333333332,0.0
0,05.04.2012,27405.333333333332,0.0
0,06.04.2012,27085.541666666668,0.0
0,07.04.2012,25650.708333333332,0.0
0,08.04.2012,24781.958333333332,0.0
0,09.04.2012,26932.791666666668,0.0
0,10.04.2012,27044.333333333332,0.0
0,11.04.2012,26921.875,0.0
0,12.04.2012,26876.291666666668,0.0
0,13.04.2012,26953.166666666668,0.0
0,14.04.2012,24488.833333333332,0.0
0,15.04.2012,23079.333333333332,0.0
0,16.04.2012,24899.375,0.0
0,17.04.2012,24481.0,0.0
0,18.04.2012,24785.458333333332,0.0
0,19.04.2012,24828.5,0.0
0,20.04.2012,24652.75,0.0
0,21.04.2012,22781.875,0.0
0,22.04.2012,22009.0,0.0
0,23.04.2012,23819.25,0.0
0,24.04.2012,23363.125,0.0
0,25.04.2012,23076.5,0.0
0,26.04.2012,23017.875,0.0
0,27.04.2012,22879.375,0.0
0,28.04.2012,22362.291666666668,0.0
0,29.04.2012,20751.583333333332,0.0
0,30.04.2012,20564.083333333332,0.0
0,01.05.2012,20333.791666666668,0.0
0,02.05.2012,22386.25,0.0
0,03.05.2012,22505.791666666668,0.0
0,04.05.2012,22557.791666666668,0.0
0,05.05.2012,22513.541666666668,0.0
0,06.05.2012,20651.916666666668,0.0
0,07.05.2012,20427.833333333332,0.0
0,08.05.2012,20413.458333333332,0.0
0,09.05.2012,20364.958333333332,0.0
0,10.05.2012,22448.458333333332,0.0
0,11.05.2012,22460.041666666668,0.0
0,12.05.2012,22273.375,0.0
0,13.05.2012,20778.958333333332,0.0
0,14.05.2012,22780.666666666668,0.0
0,15.05.2012,22974.875,0.0
0,16.05.2012,22644.291666666668,0.0
0,17.05.2012,22509.125,0.0
0,18.05.2012,22415.25,0.0
0,19.05.2012,20943.416666666668,0.0
0,20.05.2012,20464.625,0.0
0,21.05.2012,22405.291666666668,0.0
0,22.05.2012,22496.041666666668,0.0
0,23.05.2012,22661.708333333332,0.0
0,24.05.2012,22403.833333333332,0.0
0,25.05.2012,22456.708333333332,0.0
0,26.05.2012,20981.875,0.0
0,27.05.2012,20504.0,0.0
0,28.05.2012,22453.833333333332,0.0
0,29.05.2012,22357.583333333332,0.0
0,30.05.2012,22435.125,0.0
0,31.05.2012,22526.208333333332,0.0
0,01.06.2012,22404.869565217392,0.0
0,02.06.2012,21172.0,0.0
0,03.06.2012,20678.041666666668,0.0
0,04.06.2012,22485.208333333332,0.0
0,05.06.2012,22519.333333333332,0.0
0,06.06.2012,22818.333333333332,0.0
0,07.06.2012,22761.958333333332,0.0
0,08.06.2012,22861.958333333332,0.0
0,09.06.2012,22418.791666666668,0.0
0,10.06.2012,20550.5,0.0
0,11.06.2012,20358.666666666668,0.0
0,12.06.2012,20418.75,0.0
0,13.06.2012,22395.958333333332,0.0
0,14.06.2012,22565.75,0.0
0,15.06.2012,22623.208333333332,0.0
0,16.06.2012,21148.0,0.0
0,17.06.2012,20384.791666666668,0.0
0,18.06.2012,22280.791666666668,0.0
0,19.06.2012,22284.708333333332,0.0
0,20.06.2012,22389.375,0.0
0,21.06.2012,22315.083333333332,0.0
0,22.06.2012,22266.583333333332,0.0
0,23.06.2012,20766.375,0.0
0,24.06.2012,20346.416666666668,0.0
0,25.06.2012,22239.083333333332,0.0
0,26.06.2012,22410.541666666668,0.0
0,27.06.2012,22259.166666666668,0.0
0,28.06.2012,22220.666666666668,0.0
0,29.06.2012,22045.25,0.0
0,30.06.2012,20365.875,0.0
0,01.07.2012,20125.041666666668,0.0
0,02.07.2012,22140.875,0.0
0,03.07.2012,22460.291666666668,0.0
0,04.07.2012,22654.833333333332,0.0
0,05.07.2012,22525.5,0.0
0,06.07.2012,22777.916666666668,0.0
0,07.07.2012,21030.875,0.0
0,08.07.2012,20460.583333333332,0.0
0,09.07.2012,22790.5,0.0
0,10.07.2012,23073.708333333332,0.0
0,11.07.2012,23258.541666666668,0.0
0,12.07.2012,23136.125,0.0
0,13.07.2012,22849.416666666668,0.0
0,14.07.2012,20871.708333333332,0.0
0,15.07.2012,20729.458333333332,0.0
0,16.07.2012,22590.833333333332,0.0
0,17.07.2012,22321.083333333332,0.0
0,18.07.2012,22086.375,0.0
0,19.07.2012,22159.166666666668,0.0
0,20.07.2012,22239.333333333332,0.0
0,21.07.2012,20476.333333333332,0.0
0,22.07.2012,19993.291666666668,0.0
0,23.07.2012,22065.708333333332,0.0
0,24.07.2012,22350.791666666668,0.0
0,25.07.2012,22647.833333333332,0.0
0,26.07.2012,22852.083333333332,0.0
0,27.07.2012,22871.291666666668,0.0
0,28.07.2012,21062.916666666668,0.0
0,29.07.2012,20632.041666666668,0.0
0,30.07.2012,22788.833333333332,0.0
0,31.07.2012,23037.208333333332,0.0
0,01.08.2012,23114.583333333332,0.0
0,02.08.2012,22962.125,0.0
0,03.08.2012,22749.083333333332,0.0
0,04.08.2012,21180.208333333332,0.0
0,05.08.2012,20890.791666666668,0.0
0,06.08.2012,23048.416666666668,0.0
0,07.08.2012,23308.875,0.0
0,08.08.2012,23052.125,0.0
0,09.08.2012,22683.125,0.0
0,10.08.2012,22385.0,0.0
0,11.08.2012,20896.208333333332,0.0
0,12.08.2012,20371.208333333332,0.0
0,13.08.2012,22260.291666666668,0.0
0,14.08.2012,22565.708333333332,0.0
0,15.08.2012,22607.25,0.0
0,16.08.2012,22559.333333333332,0.0
0,17.08.2012,22326.708333333332,0.0
0,18.08.2012,20792.958333333332,0.0
0,19.08.2012,20218.791666666668,0.0
0,20.08.2012,22509.0,0.0
0,21.08.2012,22688.0,0.0
0,22.08.2012,22556.833333333332,0.0
0,23.08.2012,22822.291666666668,0.0
0,24.08.2012,22641.833333333332,0.0
0,25.08.2012,21113.333333333332,0.0
0,26.08.2012,20833.625,0.0
0,27.08.2012,22867.208333333332,0.0
0,28.08.2012,23289.083333333332,0.0
0,29.08.2012,23704.875,0.0
0,30.08.2012,23407.541666666668,0.0
0,31.08.2012,23260.166666666668,0.0
0,01.09.2012,21782.708333333332,0.0
0,02.09.2012,21897.083333333332,0.0
0,03.09.2012,23395.25,0.0
0,04.09.2012,23526.291666666668,0.0
0,05.09.2012,23282.833333333332,0.0
0,06.09.2012,23413.041666666668,0.0
0,07.09.2012,23585.791666666668,0.0
0,08.09.2012,22281.208333333332,0.0
0,09.09.2012,22338.875,0.0
0,10.09.2012,24325.083333333332,0.0
0,11.09.2012,24041.0,0.0
0,12.09.2012,23791.875,0.0
0,13.09.2012,23557.791666666668,0.0
0,14.09.2012,23448.541666666668,0.0
0,15.09.2012,22053.166666666668,0.0
0,16.09.2012,21762.375,0.0
0,17.09.2012,23527.666666666668,0.0
0,18.09.2012,23818.25,0.0
0,19.09.2012,23779.166666666668,0.0
0,20.09.2012,23582.541666666668,0.0
0,21.09.2012,23619.625,0.0
0,22.09.2012,22465.5,0.0
0,23.09.2012,22180.125,0.0
0,24.09.2012,24479.125,0.0
0,25.09.2012,24821.25,0.0
0,26.09.2012,24742.5,0.0
0,27.09.2012,24581.375,0.0
0,28.09.2012,24233.541666666668,0.0
