hour,date,fact_value,predict_value
6,29.01.2019,34770.666666666664,0.0
12,29.01.2019,34862.333333333336,0.0
18,29.01.2019,31495.5,0.0
0,30.01.2019,28209.666666666668,0.0
6,30.01.2019,34555.5,0.0
12,30.01.2019,34694.166666666664,0.0
18,30.01.2019,31392.666666666668,0.0
0,31.01.2019,27952.5,0.0
6,31.01.2019,33957.5,0.0
12,31.01.2019,34206.333333333336,0.0
18,31.01.2019,30932.666666666668,0.0
0,01.02.2019,27743.333333333332,0.0
6,01.02.2019,33948.666666666664,0.0
12,01.02.2019,34283.0,0.0
18,01.02.2019,31254.666666666668,0.0
0,02.02.2019,27353.166666666668,0.0
6,02.02.2019,31579.0,0.0
12,02.02.2019,32623.666666666668,0.0
18,02.02.2019,30374.666666666668,0.0
0,03.02.2019,26895.666666666668,0.0
6,03.02.2019,30599.0,0.0
12,03.02.2019,31887.333333333332,0.0
18,03.02.2019,29869.5,0.0
0,04.02.2019,26851.166666666668,0.0
6,04.02.2019,33245.833333333336,0.0
12,04.02.2019,33505.833333333336,0.0
18,04.02.2019,30301.333333333332,0.0
0,05.02.2019,26918.0,0.0
6,05.02.2019,32980.333333333336,0.0
12,05.02.2019,33276.666666666664,0.0
18,05.02.2019,30496.166666666668,0.0
0,06.02.2019,27277.5,0.0
6,06.02.2019,33479.166666666664,0.0
12,06.02.2019,33879.5,0.0
18,06.02.2019,30655.333333333332,0.0
0,07.02.2019,27243.666666666668,0.0
6,07.02.2019,33423.333333333336,0.0
12,07.02.2019,33669.666666666664,0.0
18,07.02.2019,30604.0,0.0
0,08.02.2019,27374.166666666668,0.0
6,08.02.2019,33112.0,0.0
12,08.02.2019,32989.166666666664,0.0
18,08.02.2019,30454.666666666668,0.0
0,09.02.2019,26701.833333333332,0.0
6,09.02.2019,30845.333333333332,0.0
12,09.02.2019,31849.333333333332,0.0
18,09.02.2019,29753.666666666668,0.0
0,10.02.2019,26196.333333333332,0.0
6,10.02.2019,30101.666666666668,0.0
12,10.02.2019,31738.0,0.0
18,10.02.2019,29849.333333333332,0.0
0,11.02.2019,26977.333333333332,0.0
6,11.02.2019,33449.666666666664,0.0
12,11.02.2019,33696.333333333336,0.0
18,11.02.2019,30467.0,0.0
0,12.02.2019,27210.5,0.0
6,12.02.2019,33327.166666666664,0.0
12,12.02.2019,33625.166666666664,0.0
18,12.02.2019,30368.333333333332,0.0
0,13.02.2019,27117.833333333332,0.0
6,13.02.2019,33098.0,0.0
12,13.02.2019,33474.0,0.0
18,13.02.2019,30489.5,0.0
0,14.02.2019,27235.333333333332,0.0
6,14.02.2019,33052.666666666664,0.0
12,14.02.2019,33206.833333333336,0.0
18,14.02.2019,30557.0,0.0
0,15.02.2019,27441.333333333332,0.0
6,15.02.2019,33207.833333333336,0.0
12,15.02.2019,33226.0,0.0
18,15.02.2019,30394.833333333332,0.0
0,16.02.2019,26386.833333333332,0.0
6,16.02.2019,30284.5,0.0
12,16.02.2019,30778.0,0.0
18,16.02.2019,29386.666666666668,0.0
0,17.02.2019,25873.833333333332,0.0
6,17.02.2019,29111.666666666668,0.0
12,17.02.2019,30437.0,0.0
18,17.02.2019,29259.0,0.0
0,18.02.2019,26611.833333333332,0.0
6,18.02.2019,32778.166666666664,0.0
12,18.02.2019,32753.333333333332,0.0
18,18.02.2019,30400.333333333332,0.0
0,19.02.2019,27392.0,0.0
6,19.02.2019,32995.5,0.0
12,19.02.2019,32644.833333333332,0.0
18,19.02.2019,30254.333333333332,0.0
0,20.02.2019,27085.833333333332,0.0
6,20.02.2019,33135.166666666664,0.0
12,20.02.2019,33257.166666666664,0.0
18,20.02.2019,30263.0,0.0
0,21.02.2019,27048.5,0.0
6,21.02.2019,33088.0,0.0
12,21.02.2019,33738.0,0.0
18,21.02.2019,31128.333333333332,0.0
0,22.02.2019,27953.5,0.0
6,22.02.2019,33908.333333333336,0.0
12,22.02.2019,33820.0,0.0
18,22.02.2019,31268.5,0.0
0,23.02.2019,27435.166666666668,0.0
6,23.02.2019,30837.166666666668,0.0
12,23.02.2019,31463.666666666668,0.0
18,23.02.2019,30326.666666666668,0.0
0,24.02.2019,26886.166666666668,0.0
6,24.02.2019,29744.0,0.0
12,24.02.2019,31039.833333333332,0.0
18,24.02.2019,30663.666666666668,0.0
0,25.02.2019,26475.333333333332,0.0
6,25.02.2019,32558.166666666668,0.0
12,25.02.2019,33035.5,0.0
18,25.02.2019,31368.333333333332,0.0
0,26.02.2019,26537.166666666668,0.0
6,26.02.2019,32255.833333333332,0.0
12,26.02.2019,32711.666666666668,0.0
18,26.02.2019,31325.0,0.0
0,27.02.2019,26475.666666666668,0.0
6,27.02.2019,32355.833333333332,0.0
12,27.02.2019,32707.333333333332,0.0
18,27.02.2019,31441.5,0.0
0,28.02.2019,26559.333333333332,0.0
6,28.02.2019,32361.5,0.0
12,28.02.2019,32665.333333333332,0.0
18,28.02.2019,31188.5,0.0
0,01.03.2019,26389.166666666668,0.0
6,01.03.2019,31890.0,0.0
12,01.03.2019,32427.0,0.0
18,01.03.2019,31424.666666666668,0.0
0,02.03.2019,26771.333333333332,0.0
6,02.03.2019,30153.5,0.0
12,02.03.2019,30644.333333333332,0.0
18,02.03.2019,30764.333333333332,0.0
0,03.03.2019,26634.0,0.0
6,03.03.2019,29614.0,0.0
12,03.03.2019,30914.5,0.0
18,03.03.2019,30792.833333333332,0.0
0,04.03.2019,26593.5,0.0
6,04.03.2019,32624.5,0.0
12,04.03.2019,33025.5,0.0
18,04.03.2019,31232.166666666668,0.0
0,05.03.2019,26296.0,0.0
6,05.03.2019,31921.333333333332,0.0
12,05.03.2019,32473.666666666668,0.0
18,05.03.2019,30823.833333333332,0.0
0,06.03.2019,26064.166666666668,0.0
6,06.03.2019,32279.166666666668,0.0
12,06.03.2019,32768.833333333336,0.0
18,06.03.2019,31788.333333333332,0.0
0,07.03.2019,27088.5,0.0
6,07.03.2019,32392.0,0.0
12,07.03.2019,31820.0,0.0
18,07.03.2019,31123.333333333332,0.0
0,08.03.2019,26358.833333333332,0.0
6,08.03.2019,28954.333333333332,0.0
12,08.03.2019,29758.666666666668,0.0
18,08.03.2019,29394.166666666668,0.0
0,09.03.2019,25435.166666666668,0.0
6,09.03.2019,28137.833333333332,0.0
12,09.03.2019,28975.833333333332,0.0
18,09.03.2019,29383.5,0.0
0,10.03.2019,25355.5,0.0
6,10.03.2019,28140.5,0.0
12,10.03.2019,29263.333333333332,0.0
18,10.03.2019,29362.833333333332,0.0
0,11.03.2019,25472.333333333332,0.0
6,11.03.2019,31460.333333333332,0.0
12,11.03.2019,31914.5,0.0
18,11.03.2019,30566.166666666668,0.0
0,12.03.2019,25763.166666666668,0.0
6,12.03.2019,31231.666666666668,0.0
12,12.03.2019,31415.833333333332,0.0
18,12.03.2019,30791.166666666668,0.0
0,13.03.2019,26324.166666666668,0.0
6,13.03.2019,31766.666666666668,0.0
12,13.03.2019,31886.166666666668,0.0
18,13.03.2019,31039.666666666668,0.0
0,14.03.2019,26646.833333333332,0.0
6,14.03.2019,31859.333333333332,0.0
12,14.03.2019,31734.833333333332,0.0
18,14.03.2019,30981.0,0.0
0,15.03.2019,26168.833333333332,0.0
6,15.03.2019,31600.166666666668,0.0
12,15.03.2019,31770.666666666668,0.0
18,15.03.2019,30962.333333333332,0.0
0,16.03.2019,26159.0,0.0
6,16.03.2019,29473.166666666668,0.0
12,16.03.2019,30602.666666666668,0.0
18,16.03.2019,30028.833333333332,0.0
0,17.03.2019,25643.666666666668,0.0
6,17.03.2019,28313.166666666668,0.0
12,17.03.2019,29766.5,0.0
18,17.03.2019,29622.166666666668,0.0
0,18.03.2019,25467.0,0.0
6,18.03.2019,31152.666666666668,0.0
12,18.03.2019,31133.166666666668,0.0
18,18.03.2019,30411.333333333332,0.0
