,INTERVAL,M_DATE,PRICE_ZONE_ID,POWER_SYS_ID,E_USE_FACT
101,5,05.11.2015 0:00:00,1,530000,23983.0
102,6,05.11.2015 0:00:00,1,530000,26288.0
103,7,05.11.2015 0:00:00,1,530000,27937.0
104,8,05.11.2015 0:00:00,1,530000,29721.0
105,9,05.11.2015 0:00:00,1,530000,30487.0
106,10,05.11.2015 0:00:00,1,530000,30435.0
107,11,05.11.2015 0:00:00,1,530000,30154.0
108,12,05.11.2015 0:00:00,1,530000,30008.0
109,13,05.11.2015 0:00:00,1,530000,29805.0
110,14,05.11.2015 0:00:00,1,530000,29743.0
111,15,05.11.2015 0:00:00,1,530000,29928.0
112,16,05.11.2015 0:00:00,1,530000,30857.0
113,17,05.11.2015 0:00:00,1,530000,32240.0
114,18,05.11.2015 0:00:00,1,530000,31808.0
115,19,05.11.2015 0:00:00,1,530000,31333.0
116,20,05.11.2015 0:00:00,1,530000,30546.0
117,21,05.11.2015 0:00:00,1,530000,29276.0
118,22,05.11.2015 0:00:00,1,530000,27163.0
119,23,05.11.2015 0:00:00,1,530000,25521.0
120,0,06.11.2015 0:00:00,1,530000,24229.0
121,1,06.11.2015 0:00:00,1,530000,23363.0
122,2,06.11.2015 0:00:00,1,530000,23383.0
123,3,06.11.2015 0:00:00,1,530000,23084.0
124,4,06.11.2015 0:00:00,1,530000,23589.0
125,5,06.11.2015 0:00:00,1,530000,24883.0
126,6,06.11.2015 0:00:00,1,530000,27121.0
127,7,06.11.2015 0:00:00,1,530000,28248.0
128,8,06.11.2015 0:00:00,1,530000,30285.0
129,9,06.11.2015 0:00:00,1,530000,31000.0
130,10,06.11.2015 0:00:00,1,530000,30806.0
131,11,06.11.2015 0:00:00,1,530000,30281.0
132,12,06.11.2015 0:00:00,1,530000,30040.0
133,13,06.11.2015 0:00:00,1,530000,30036.0
134,14,06.11.2015 0:00:00,1,530000,30086.0
135,15,06.11.2015 0:00:00,1,530000,29908.0
136,16,06.11.2015 0:00:00,1,530000,30982.0
137,17,06.11.2015 0:00:00,1,530000,32427.0
138,18,06.11.2015 0:00:00,1,530000,32222.0
139,19,06.11.2015 0:00:00,1,530000,31498.0
140,20,06.11.2015 0:00:00,1,530000,30815.0
141,21,06.11.2015 0:00:00,1,530000,29773.0
142,22,06.11.2015 0:00:00,1,530000,27919.0
143,23,06.11.2015 0:00:00,1,530000,26344.0
144,0,07.11.2015 0:00:00,1,530000,25063.0
145,1,07.11.2015 0:00:00,1,530000,24466.0
146,2,07.11.2015 0:00:00,1,530000,23998.0
147,3,07.11.2015 0:00:00,1,530000,23555.0
148,4,07.11.2015 0:00:00,1,530000,23937.0
149,5,07.11.2015 0:00:00,1,530000,24419.0
150,6,07.11.2015 0:00:00,1,530000,25563.0
151,7,07.11.2015 0:00:00,1,530000,25857.0
