,date,hour,price_zone_id,dict_version_number,calculation_id,Pmax_opt
46,28.11.2019 0:00:00,22,1,2852,1,"71468,844"
47,28.11.2019 0:00:00,23,1,2852,1,"71468,844"
48,29.11.2019 0:00:00,0,1,2853,1,"70845,944"
49,29.11.2019 0:00:00,1,1,2853,1,"70847,944"
50,29.11.2019 0:00:00,2,1,2853,1,"70849,944"
51,29.11.2019 0:00:00,3,1,2853,1,"70848,944"
52,29.11.2019 0:00:00,4,1,2853,1,"70843,944"
53,29.11.2019 0:00:00,5,1,2853,1,"70827,944"
54,29.11.2019 0:00:00,6,1,2853,1,"70822,344"
55,29.11.2019 0:00:00,7,1,2853,1,"70813,944"
56,29.11.2019 0:00:00,8,1,2853,1,"70849,944"
57,29.11.2019 0:00:00,9,1,2853,1,"70849,944"
58,29.11.2019 0:00:00,10,1,2853,1,"70844,444"
59,29.11.2019 0:00:00,11,1,2853,1,"70951,544"
60,29.11.2019 0:00:00,12,1,2853,1,"70957,544"
61,29.11.2019 0:00:00,13,1,2853,1,"71005,544"
62,29.11.2019 0:00:00,14,1,2853,1,"70880,544"
63,29.11.2019 0:00:00,15,1,2853,1,"70643,844"
64,29.11.2019 0:00:00,16,1,2853,1,"70410,844"
65,29.11.2019 0:00:00,17,1,2853,1,"70314,844"
66,29.11.2019 0:00:00,18,1,2853,1,"70326,444"
67,29.11.2019 0:00:00,19,1,2853,1,"70338,444"
68,29.11.2019 0:00:00,20,1,2853,1,"70351,344"
69,29.11.2019 0:00:00,21,1,2853,1,"70351,344"
70,29.11.2019 0:00:00,22,1,2853,1,"70264,344"
71,29.11.2019 0:00:00,23,1,2853,1,"70268,344"
72,30.11.2019 0:00:00,0,1,2853,1,"69192,507"
73,30.11.2019 0:00:00,1,1,2853,1,"69200,507"
74,30.11.2019 0:00:00,2,1,2853,1,"69381,507"
75,30.11.2019 0:00:00,3,1,2853,1,"69308,968"
76,30.11.2019 0:00:00,4,1,2853,1,"69307,968"
77,30.11.2019 0:00:00,5,1,2853,1,"69376,968"
78,30.11.2019 0:00:00,6,1,2853,1,"69432,368"
79,30.11.2019 0:00:00,7,1,2853,1,"69594,368"
80,30.11.2019 0:00:00,8,1,2853,1,"69610,368"
81,30.11.2019 0:00:00,9,1,2853,1,"69855,368"
82,30.11.2019 0:00:00,10,1,2853,1,"69981,668"
83,30.11.2019 0:00:00,11,1,2853,1,"70182,668"
84,30.11.2019 0:00:00,12,1,2853,1,"70284,168"
85,30.11.2019 0:00:00,13,1,2853,1,"70270,168"
86,30.11.2019 0:00:00,14,1,2853,1,"70321,168"
87,30.11.2019 0:00:00,15,1,2853,1,"70467,468"
88,30.11.2019 0:00:00,16,1,2853,1,"70699,868"
89,30.11.2019 0:00:00,17,1,2853,1,"70589,468"
90,30.11.2019 0:00:00,18,1,2853,1,"70048,268"
91,30.11.2019 0:00:00,19,1,2853,1,"70109,268"
92,30.11.2019 0:00:00,20,1,2853,1,"70122,168"
93,30.11.2019 0:00:00,21,1,2853,1,"70106,168"
94,30.11.2019 0:00:00,22,1,2853,1,"69577,168"
95,30.11.2019 0:00:00,23,1,2853,1,"69570,068"
96,01.12.2019 0:00:00,0,1,2854,1,"68756,618"
97,01.12.2019 0:00:00,1,1,2854,1,"68863,618"
98,01.12.2019 0:00:00,2,1,2854,1,"68775,618"
99,01.12.2019 0:00:00,3,1,2854,1,"68850,618"
100,01.12.2019 0:00:00,4,1,2854,1,"69094,118"
101,01.12.2019 0:00:00,5,1,2854,1,"69291,118"
102,01.12.2019 0:00:00,6,1,2854,1,"69484,018"
103,01.12.2019 0:00:00,7,1,2854,1,"69906,018"
104,01.12.2019 0:00:00,8,1,2854,1,"70018,518"
105,01.12.2019 0:00:00,9,1,2854,1,"70401,518"
106,01.12.2019 0:00:00,10,1,2854,1,"70410,518"
107,01.12.2019 0:00:00,11,1,2854,1,"70692,518"
108,01.12.2019 0:00:00,12,1,2854,1,"70791,518"
109,01.12.2019 0:00:00,13,1,2854,1,"70941,518"
110,01.12.2019 0:00:00,14,1,2854,1,"70979,518"
111,01.12.2019 0:00:00,15,1,2854,1,"70938,818"
112,01.12.2019 0:00:00,16,1,2854,1,"71145,618"
113,01.12.2019 0:00:00,17,1,2854,1,"71127,618"
114,01.12.2019 0:00:00,18,1,2854,1,"71048,918"
115,01.12.2019 0:00:00,19,1,2854,1,"71118,918"
116,01.12.2019 0:00:00,20,1,2854,1,"70946,318"
117,01.12.2019 0:00:00,21,1,2854,1,"70910,318"
118,01.12.2019 0:00:00,22,1,2854,1,"70712,318"
119,01.12.2019 0:00:00,23,1,2854,1,"70607,318"
120,02.12.2019 0:00:00,0,1,2855,1,"69714,683"
121,02.12.2019 0:00:00,1,1,2855,1,"69416,183"
122,02.12.2019 0:00:00,2,1,2855,1,"69578,183"
123,02.12.2019 0:00:00,3,1,2855,1,"69727,183"
124,02.12.2019 0:00:00,4,1,2855,1,"70149,683"
125,02.12.2019 0:00:00,5,1,2855,1,"70474,683"
126,02.12.2019 0:00:00,6,1,2855,1,"70872,583"
127,02.12.2019 0:00:00,7,1,2855,1,"71294,083"
128,02.12.2019 0:00:00,8,1,2855,1,"72041,383"
129,02.12.2019 0:00:00,9,1,2855,1,"72513,883"
130,02.12.2019 0:00:00,10,1,2855,1,"72832,283"
131,02.12.2019 0:00:00,11,1,2855,1,"73303,283"
132,02.12.2019 0:00:00,12,1,2855,1,"73391,783"
133,02.12.2019 0:00:00,13,1,2855,1,"73575,383"
134,02.12.2019 0:00:00,14,1,2855,1,"73582,383"
135,02.12.2019 0:00:00,15,1,2855,1,"73530,638"
136,02.12.2019 0:00:00,16,1,2855,1,"73446,638"
137,02.12.2019 0:00:00,17,1,2855,1,"73456,7380000001"
138,02.12.2019 0:00:00,18,1,2855,1,"73459,838"
139,02.12.2019 0:00:00,19,1,2855,1,"73463,838"
140,02.12.2019 0:00:00,20,1,2855,1,"73467,738"
141,02.12.2019 0:00:00,21,1,2855,1,"73484,738"
142,02.12.2019 0:00:00,22,1,2855,1,"73491,738"
143,02.12.2019 0:00:00,23,1,2855,1,"73516,738"
144,03.12.2019 0:00:00,0,1,2856,1,"73734,758"
145,03.12.2019 0:00:00,1,1,2856,1,"73734,758"
146,03.12.2019 0:00:00,2,1,2856,1,"73739,758"
147,03.12.2019 0:00:00,3,1,2856,1,"73751,758"
148,03.12.2019 0:00:00,4,1,2856,1,"73762,758"
149,03.12.2019 0:00:00,5,1,2856,1,"73773,758"
150,03.12.2019 0:00:00,6,1,2856,1,"73780,658"
151,03.12.2019 0:00:00,7,1,2856,1,"73785,158"
152,03.12.2019 0:00:00,8,1,2856,1,"73792,458"
153,03.12.2019 0:00:00,9,1,2856,1,"73891,258"
154,03.12.2019 0:00:00,10,1,2856,1,"73847,758"
155,03.12.2019 0:00:00,11,1,2856,1,"73961,758"
156,03.12.2019 0:00:00,12,1,2856,1,"73964,758"
157,03.12.2019 0:00:00,13,1,2856,1,"73979,758"
158,03.12.2019 0:00:00,14,1,2856,1,"73951,758"
159,03.12.2019 0:00:00,15,1,2856,1,"73954,058"
160,03.12.2019 0:00:00,16,1,2856,1,"73955,058"
161,03.12.2019 0:00:00,17,1,2856,1,"73559,258"
162,03.12.2019 0:00:00,18,1,2856,1,"73560,358"
163,03.12.2019 0:00:00,19,1,2856,1,"73549,858"
164,03.12.2019 0:00:00,20,1,2856,1,"73536,758"
165,03.12.2019 0:00:00,21,1,2856,1,"73437,758"
166,03.12.2019 0:00:00,22,1,2856,1,"73437,758"
167,03.12.2019 0:00:00,23,1,2856,1,"73437,758"
168,04.12.2019 0:00:00,0,1,2856,1,"72827,838"
169,04.12.2019 0:00:00,1,1,2856,1,"72856,838"
170,04.12.2019 0:00:00,2,1,2856,1,"72452,838"
171,04.12.2019 0:00:00,3,1,2856,1,"72548,838"
172,04.12.2019 0:00:00,4,1,2856,1,"72625,989"
173,04.12.2019 0:00:00,5,1,2856,1,"72688,489"
174,04.12.2019 0:00:00,6,1,2856,1,"72754,389"
175,04.12.2019 0:00:00,7,1,2856,1,"73000,389"
176,04.12.2019 0:00:00,8,1,2856,1,"73049,689"
177,04.12.2019 0:00:00,9,1,2856,1,"73434,289"
178,04.12.2019 0:00:00,10,1,2856,1,"73422,189"
179,04.12.2019 0:00:00,11,1,2856,1,"73391,289"
180,04.12.2019 0:00:00,12,1,2856,1,"73389,289"
181,04.12.2019 0:00:00,13,1,2856,1,"73388,289"
182,04.12.2019 0:00:00,14,1,2856,1,"73386,289"
183,04.12.2019 0:00:00,15,1,2856,1,"73360,589"
184,04.12.2019 0:00:00,16,1,2856,1,"73360,589"
185,04.12.2019 0:00:00,17,1,2856,1,"73243,489"
186,04.12.2019 0:00:00,18,1,2856,1,"73042,589"
187,04.12.2019 0:00:00,19,1,2856,1,"73042,589"
188,04.12.2019 0:00:00,20,1,2856,1,"73041,489"
189,04.12.2019 0:00:00,21,1,2856,1,"73041,489"
190,04.12.2019 0:00:00,22,1,2856,1,"73044,389"
191,04.12.2019 0:00:00,23,1,2856,1,"72794,689"
192,05.12.2019 0:00:00,0,1,2857,1,"71895,874"
193,05.12.2019 0:00:00,1,1,2857,1,"71989,874"
194,05.12.2019 0:00:00,2,1,2857,1,"71969,874"
195,05.12.2019 0:00:00,3,1,2857,1,"72005,874"
196,05.12.2019 0:00:00,4,1,2857,1,"72004,874"
197,05.12.2019 0:00:00,5,1,2857,1,"71973,874"
198,05.12.2019 0:00:00,6,1,2857,1,"71814,774"
199,05.12.2019 0:00:00,7,1,2857,1,"71962,238"
200,05.12.2019 0:00:00,8,1,2857,1,"72009,538"
201,05.12.2019 0:00:00,9,1,2857,1,"72053,538"
202,05.12.2019 0:00:00,10,1,2857,1,"71884,138"
203,05.12.2019 0:00:00,11,1,2857,1,"72123,138"
204,05.12.2019 0:00:00,12,1,2857,1,"72211,938"
205,05.12.2019 0:00:00,13,1,2857,1,"72239,938"
206,05.12.2019 0:00:00,14,1,2857,1,"72020,938"
207,05.12.2019 0:00:00,15,1,2857,1,"72023,238"
208,05.12.2019 0:00:00,16,1,2857,1,"72012,274"
209,05.12.2019 0:00:00,17,1,2857,1,"71763,274"
210,05.12.2019 0:00:00,18,1,2857,1,"71664,574"
211,05.12.2019 0:00:00,19,1,2857,1,"71668,574"
212,05.12.2019 0:00:00,20,1,2857,1,"71883,374"
213,05.12.2019 0:00:00,21,1,2857,1,"71923,374"
214,05.12.2019 0:00:00,22,1,2857,1,"71965,374"
215,05.12.2019 0:00:00,23,1,2857,1,"72025,374"
216,06.12.2019 0:00:00,0,1,2858,1,"70866,534"
217,06.12.2019 0:00:00,1,1,2858,1,"70986,534"
218,06.12.2019 0:00:00,2,1,2858,1,"71098,534"
219,06.12.2019 0:00:00,3,1,2858,1,"71097,534"
220,06.12.2019 0:00:00,4,1,2858,1,"71097,534"
221,06.12.2019 0:00:00,5,1,2858,1,"71090,654"
222,06.12.2019 0:00:00,6,1,2858,1,"71080,554"
223,06.12.2019 0:00:00,7,1,2858,1,"71074,054"
224,06.12.2019 0:00:00,8,1,2858,1,"71065,474"
225,06.12.2019 0:00:00,9,1,2858,1,"71024,474"
226,06.12.2019 0:00:00,10,1,2858,1,"71040,974"
227,06.12.2019 0:00:00,11,1,2858,1,"71027,694"
228,06.12.2019 0:00:00,12,1,2858,1,"71076,443"
229,06.12.2019 0:00:00,13,1,2858,1,"71086,443"
230,06.12.2019 0:00:00,14,1,2858,1,"71273,153"
231,06.12.2019 0:00:00,15,1,2858,1,"71225,453"
232,06.12.2019 0:00:00,16,1,2858,1,"71056,453"
233,06.12.2019 0:00:00,17,1,2858,1,"70566,824"
234,06.12.2019 0:00:00,18,1,2858,1,"70476,924"
235,06.12.2019 0:00:00,19,1,2858,1,"70049,924"
236,06.12.2019 0:00:00,20,1,2858,1,"70053,824"
237,06.12.2019 0:00:00,21,1,2858,1,"70053,324"
238,06.12.2019 0:00:00,22,1,2858,1,"70053,324"
239,06.12.2019 0:00:00,23,1,2858,1,"70193,764"
240,07.12.2019 0:00:00,0,1,2858,1,"70009,984"
241,07.12.2019 0:00:00,1,1,2858,1,"70026,984"
242,07.12.2019 0:00:00,2,1,2858,1,"69852,984"
243,07.12.2019 0:00:00,3,1,2858,1,"70088,984"
244,07.12.2019 0:00:00,4,1,2858,1,"70308,984"
245,07.12.2019 0:00:00,5,1,2858,1,"70362,424"
246,07.12.2019 0:00:00,6,1,2858,1,"70570,567"
247,07.12.2019 0:00:00,7,1,2858,1,"70761,567"
248,07.12.2019 0:00:00,8,1,2858,1,"70790,867"
249,07.12.2019 0:00:00,9,1,2858,1,"71062,767"
250,07.12.2019 0:00:00,10,1,2858,1,"71130,267"
251,07.12.2019 0:00:00,11,1,2858,1,"71186,647"
252,07.12.2019 0:00:00,12,1,2858,1,"71301,447"
253,07.12.2019 0:00:00,13,1,2858,1,"71317,447"
254,07.12.2019 0:00:00,14,1,2858,1,"71387,447"
255,07.12.2019 0:00:00,15,1,2858,1,"71517,447"
256,07.12.2019 0:00:00,16,1,2858,1,"71557,447"
257,07.12.2019 0:00:00,17,1,2858,1,"71573,901"
258,07.12.2019 0:00:00,18,1,2858,1,"71510,501"
259,07.12.2019 0:00:00,19,1,2858,1,"71508,501"
260,07.12.2019 0:00:00,20,1,2858,1,"71517,158"
261,07.12.2019 0:00:00,21,1,2858,1,"71521,658"
262,07.12.2019 0:00:00,22,1,2858,1,"71528,658"
263,07.12.2019 0:00:00,23,1,2858,1,"71532,658"
264,08.12.2019 0:00:00,0,1,2858,1,"70581,186"
265,08.12.2019 0:00:00,1,1,2858,1,"70574,186"
266,08.12.2019 0:00:00,2,1,2858,1,"70586,186"
267,08.12.2019 0:00:00,3,1,2858,1,"70593,186"
268,08.12.2019 0:00:00,4,1,2858,1,"70879,186"
269,08.12.2019 0:00:00,5,1,2858,1,"70939,986"
270,08.12.2019 0:00:00,6,1,2858,1,"70825,886"
271,08.12.2019 0:00:00,7,1,2858,1,"70881,386"
272,08.12.2019 0:00:00,8,1,2858,1,"70937,686"
273,08.12.2019 0:00:00,9,1,2858,1,"71023,686"
274,08.12.2019 0:00:00,10,1,2858,1,"71012,186"
275,08.12.2019 0:00:00,11,1,2858,1,"71013,186"
276,08.12.2019 0:00:00,12,1,2858,1,"71023,186"
277,08.12.2019 0:00:00,13,1,2858,1,"71031,186"
278,08.12.2019 0:00:00,14,1,2858,1,"71041,186"
279,08.12.2019 0:00:00,15,1,2858,1,"71056,486"
280,08.12.2019 0:00:00,16,1,2858,1,"71066,486"
281,08.12.2019 0:00:00,17,1,2858,1,"70915,686"
282,08.12.2019 0:00:00,18,1,2858,1,"70976,763"
283,08.12.2019 0:00:00,19,1,2858,1,"70980,763"
284,08.12.2019 0:00:00,20,1,2858,1,"70988,663"
285,08.12.2019 0:00:00,21,1,2858,1,"70987,763"
286,08.12.2019 0:00:00,22,1,2858,1,"70946,763"
287,08.12.2019 0:00:00,23,1,2858,1,"70480,863"
288,09.12.2019 0:00:00,0,1,2866,1,"70129,3710000001"
289,09.12.2019 0:00:00,1,1,2866,1,"70231,871"
290,09.12.2019 0:00:00,2,1,2866,1,"70333,871"
291,09.12.2019 0:00:00,3,1,2866,1,"70461,371"
292,09.12.2019 0:00:00,4,1,2866,1,"70621,371"
293,09.12.2019 0:00:00,5,1,2866,1,"70889,371"
294,09.12.2019 0:00:00,6,1,2866,1,"71208,771"
295,09.12.2019 0:00:00,7,1,2866,1,"71626,971"
296,09.12.2019 0:00:00,8,1,2866,1,"71932,271"
297,09.12.2019 0:00:00,9,1,2866,1,"72704,671"
298,09.12.2019 0:00:00,10,1,2866,1,"72826,071"
299,09.12.2019 0:00:00,11,1,2866,1,"72940,061"
300,09.12.2019 0:00:00,12,1,2866,1,"72967,061"
301,09.12.2019 0:00:00,13,1,2866,1,"72962,061"
302,09.12.2019 0:00:00,14,1,2866,1,"72964,061"
303,09.12.2019 0:00:00,15,1,2866,1,"72967,361"
304,09.12.2019 0:00:00,16,1,2866,1,"72845,561"
305,09.12.2019 0:00:00,17,1,2866,1,"72850,561"
306,09.12.2019 0:00:00,18,1,2866,1,"72853,661"
307,09.12.2019 0:00:00,19,1,2866,1,"72855,661"
308,09.12.2019 0:00:00,20,1,2866,1,"72857,561"
309,09.12.2019 0:00:00,21,1,2866,1,"72855,561"
310,09.12.2019 0:00:00,22,1,2866,1,"72857,561"
311,09.12.2019 0:00:00,23,1,2866,1,"72857,561"
312,10.12.2019 0:00:00,0,1,2869,1,"73322,661"
313,10.12.2019 0:00:00,1,1,2869,1,"73339,661"
314,10.12.2019 0:00:00,2,1,2869,1,"73356,661"
315,10.12.2019 0:00:00,3,1,2869,1,"73371,661"
316,10.12.2019 0:00:00,4,1,2869,1,"73363,661"
317,10.12.2019 0:00:00,5,1,2869,1,"73332,661"
318,10.12.2019 0:00:00,6,1,2869,1,"73273,561"
319,10.12.2019 0:00:00,7,1,2869,1,"73069,861"
320,10.12.2019 0:00:00,8,1,2869,1,"73033,261"
321,10.12.2019 0:00:00,9,1,2869,1,"73028,261"
322,10.12.2019 0:00:00,10,1,2869,1,"73042,761"
323,10.12.2019 0:00:00,11,1,2869,1,"73095,661"
324,10.12.2019 0:00:00,12,1,2869,1,"73078,961"
325,10.12.2019 0:00:00,13,1,2869,1,"73166,961"
326,10.12.2019 0:00:00,14,1,2869,1,"73143,461"
327,10.12.2019 0:00:00,15,1,2869,1,"73227,761"
328,10.12.2019 0:00:00,16,1,2869,1,"73245,961"
329,10.12.2019 0:00:00,17,1,2869,1,"72996,261"
330,10.12.2019 0:00:00,18,1,2869,1,"72970,361"
331,10.12.2019 0:00:00,19,1,2869,1,"73074,361"
332,10.12.2019 0:00:00,20,1,2869,1,"73161,261"
333,10.12.2019 0:00:00,21,1,2869,1,"72959,261"
334,10.12.2019 0:00:00,22,1,2869,1,"72878,261"
335,10.12.2019 0:00:00,23,1,2869,1,"72798,261"
336,11.12.2019 0:00:00,0,1,2869,1,"71903,882"
337,11.12.2019 0:00:00,1,1,2869,1,"71903,882"
338,11.12.2019 0:00:00,2,1,2869,1,"71981,882"
339,11.12.2019 0:00:00,3,1,2869,1,"72031,882"
340,11.12.2019 0:00:00,4,1,2869,1,"72113,882"
341,11.12.2019 0:00:00,5,1,2869,1,"72114,882"
342,11.12.2019 0:00:00,6,1,2869,1,"71951,782"
343,11.12.2019 0:00:00,7,1,2869,1,"71833,582"
344,11.12.2019 0:00:00,8,1,2869,1,"71786,282"
345,11.12.2019 0:00:00,9,1,2869,1,"72140,282"
346,11.12.2019 0:00:00,10,1,2869,1,"72183,782"
347,11.12.2019 0:00:00,11,1,2869,1,"72301,782"
348,11.12.2019 0:00:00,12,1,2869,1,"72324,782"
349,11.12.2019 0:00:00,13,1,2869,1,"72407,582"
350,11.12.2019 0:00:00,14,1,2869,1,"72458,282"
351,11.12.2019 0:00:00,15,1,2869,1,"72499,082"
352,11.12.2019 0:00:00,16,1,2869,1,"72499,082"
353,11.12.2019 0:00:00,17,1,2869,1,"72424,782"
354,11.12.2019 0:00:00,18,1,2869,1,"72331,582"
355,11.12.2019 0:00:00,19,1,2869,1,"72354,582"
356,11.12.2019 0:00:00,20,1,2869,1,"72359,482"
357,11.12.2019 0:00:00,21,1,2869,1,"72214,282"
358,11.12.2019 0:00:00,22,1,2869,1,"72294,282"
359,11.12.2019 0:00:00,23,1,2869,1,"72201,282"
360,12.12.2019 0:00:00,0,1,2870,1,"72394,151"
361,12.12.2019 0:00:00,1,1,2870,1,"72425,151"
362,12.12.2019 0:00:00,2,1,2870,1,"72479,151"
363,12.12.2019 0:00:00,3,1,2870,1,"72571,151"
364,12.12.2019 0:00:00,4,1,2870,1,"72655,851"
365,12.12.2019 0:00:00,5,1,2870,1,"72736,851"
366,12.12.2019 0:00:00,6,1,2870,1,"72769,751"
367,12.12.2019 0:00:00,7,1,2870,1,"72771,243"
368,12.12.2019 0:00:00,8,1,2870,1,"72925,543"
369,12.12.2019 0:00:00,9,1,2870,1,"73192,943"
370,12.12.2019 0:00:00,10,1,2870,1,"73342,372"
371,12.12.2019 0:00:00,11,1,2870,1,"73535,372"
372,12.12.2019 0:00:00,12,1,2870,1,"73574,372"
373,12.12.2019 0:00:00,13,1,2870,1,"73692,872"
374,12.12.2019 0:00:00,14,1,2870,1,"73523,072"
375,12.12.2019 0:00:00,15,1,2870,1,"73581,372"
376,12.12.2019 0:00:00,16,1,2870,1,"73511,372"
377,12.12.2019 0:00:00,17,1,2870,1,"73518,372"
378,12.12.2019 0:00:00,18,1,2870,1,"73517,472"
379,12.12.2019 0:00:00,19,1,2870,1,"73519,472"
380,12.12.2019 0:00:00,20,1,2870,1,"73444,372"
381,12.12.2019 0:00:00,21,1,2870,1,"73444,372"
382,12.12.2019 0:00:00,22,1,2870,1,"73351,072"
383,12.12.2019 0:00:00,23,1,2870,1,"73358,072"
384,13.12.2019 0:00:00,0,1,2871,1,"74329,262"
385,13.12.2019 0:00:00,1,1,2871,1,"74346,262"
386,13.12.2019 0:00:00,2,1,2871,1,"74409,262"
387,13.12.2019 0:00:00,3,1,2871,1,"74431,262"
388,13.12.2019 0:00:00,4,1,2871,1,"74451,262"
389,13.12.2019 0:00:00,5,1,2871,1,"74498,262"
390,13.12.2019 0:00:00,6,1,2871,1,"74559,162"
391,13.12.2019 0:00:00,7,1,2871,1,"74574,162"
392,13.12.2019 0:00:00,8,1,2871,1,"74750,462"
393,13.12.2019 0:00:00,9,1,2871,1,"74901,462"
394,13.12.2019 0:00:00,10,1,2871,1,"74976,762"
395,13.12.2019 0:00:00,11,1,2871,1,"74936,762"
396,13.12.2019 0:00:00,12,1,2871,1,"74920,762"
397,13.12.2019 0:00:00,13,1,2871,1,"74903,762"
398,13.12.2019 0:00:00,14,1,2871,1,"74830,762"
399,13.12.2019 0:00:00,15,1,2871,1,"74839,062"
400,13.12.2019 0:00:00,16,1,2871,1,"74823,062"
401,13.12.2019 0:00:00,17,1,2871,1,"74307,262"
402,13.12.2019 0:00:00,18,1,2871,1,"74310,362"
403,13.12.2019 0:00:00,19,1,2871,1,"74071,362"
404,13.12.2019 0:00:00,20,1,2871,1,"74076,262"
405,13.12.2019 0:00:00,21,1,2871,1,"74076,262"
406,13.12.2019 0:00:00,22,1,2871,1,"73903,262"
407,13.12.2019 0:00:00,23,1,2871,1,"73506,262"
408,14.12.2019 0:00:00,0,1,2871,1,"72180,741"
409,14.12.2019 0:00:00,1,1,2871,1,"72082,741"
410,14.12.2019 0:00:00,2,1,2871,1,"71972,741"
411,14.12.2019 0:00:00,3,1,2871,1,"72043,741"
412,14.12.2019 0:00:00,4,1,2871,1,"72134,241"
413,14.12.2019 0:00:00,5,1,2871,1,"72173,241"
414,14.12.2019 0:00:00,6,1,2871,1,"72288,141"
415,14.12.2019 0:00:00,7,1,2871,1,"72423,141"
416,14.12.2019 0:00:00,8,1,2871,1,"72573,441"
417,14.12.2019 0:00:00,9,1,2871,1,"72842,441"
418,14.12.2019 0:00:00,10,1,2871,1,"72865,941"
419,14.12.2019 0:00:00,11,1,2871,1,"72972,941"
420,14.12.2019 0:00:00,12,1,2871,1,"72952,941"
421,14.12.2019 0:00:00,13,1,2871,1,"72988,941"
422,14.12.2019 0:00:00,14,1,2871,1,"72969,941"
423,14.12.2019 0:00:00,15,1,2871,1,"72964,241"
424,14.12.2019 0:00:00,16,1,2871,1,"73048,041"
425,14.12.2019 0:00:00,17,1,2871,1,"73012,041"
426,14.12.2019 0:00:00,18,1,2871,1,"72914,341"
427,14.12.2019 0:00:00,19,1,2871,1,"72820,841"
428,14.12.2019 0:00:00,20,1,2871,1,"72816,241"
429,14.12.2019 0:00:00,21,1,2871,1,"72817,241"
430,14.12.2019 0:00:00,22,1,2871,1,"72816,241"
431,14.12.2019 0:00:00,23,1,2871,1,"72816,241"
432,15.12.2019 0:00:00,0,1,2873,1,"71778,041"
433,15.12.2019 0:00:00,1,1,2873,1,"71780,041"
434,15.12.2019 0:00:00,2,1,2873,1,"71687,041"
435,15.12.2019 0:00:00,3,1,2873,1,"71738,041"
436,15.12.2019 0:00:00,4,1,2873,1,"71815,298"
437,15.12.2019 0:00:00,5,1,2873,1,"71822,598"
438,15.12.2019 0:00:00,6,1,2873,1,"71825,859"
439,15.12.2019 0:00:00,7,1,2873,1,"71841,859"
440,15.12.2019 0:00:00,8,1,2873,1,"71831,059"
441,15.12.2019 0:00:00,9,1,2873,1,"71813,059"
442,15.12.2019 0:00:00,10,1,2873,1,"71806,559"
443,15.12.2019 0:00:00,11,1,2873,1,"71804,559"
444,15.12.2019 0:00:00,12,1,2873,1,"71802,359"
445,15.12.2019 0:00:00,13,1,2873,1,"71800,359"
446,15.12.2019 0:00:00,14,1,2873,1,"71820,359"
447,15.12.2019 0:00:00,15,1,2873,1,"71821,659"
448,15.12.2019 0:00:00,16,1,2873,1,"71784,659"
