,INTERVAL,M_DATE,PRICE_ZONE_ID,POWER_SYS_ID,E_USE_FACT
109,13,05.11.2010 0:00:00,1,530000,25854.0
110,14,05.11.2010 0:00:00,1,530000,26061.0
111,15,05.11.2010 0:00:00,1,530000,26193.0
112,16,05.11.2010 0:00:00,1,530000,27957.0
113,17,05.11.2010 0:00:00,1,530000,29015.0
114,18,05.11.2010 0:00:00,1,530000,28760.0
115,19,05.11.2010 0:00:00,1,530000,28090.0
116,20,05.11.2010 0:00:00,1,530000,27720.0
117,21,05.11.2010 0:00:00,1,530000,26645.0
118,22,05.11.2010 0:00:00,1,530000,25111.0
119,23,05.11.2010 0:00:00,1,530000,23889.0
120,0,06.11.2010 0:00:00,1,530000,22679.0
121,1,06.11.2010 0:00:00,1,530000,22003.0
122,2,06.11.2010 0:00:00,1,530000,21398.0
123,3,06.11.2010 0:00:00,1,530000,21261.0
124,4,06.11.2010 0:00:00,1,530000,21472.0
125,5,06.11.2010 0:00:00,1,530000,22041.0
126,6,06.11.2010 0:00:00,1,530000,22780.0
127,7,06.11.2010 0:00:00,1,530000,22923.0
128,8,06.11.2010 0:00:00,1,530000,24496.0
129,9,06.11.2010 0:00:00,1,530000,25379.0
130,10,06.11.2010 0:00:00,1,530000,25746.0
131,11,06.11.2010 0:00:00,1,530000,25711.0
132,12,06.11.2010 0:00:00,1,530000,25823.0
133,13,06.11.2010 0:00:00,1,530000,25837.0
134,14,06.11.2010 0:00:00,1,530000,25856.0
135,15,06.11.2010 0:00:00,1,530000,26488.0
136,16,06.11.2010 0:00:00,1,530000,27706.0
137,17,06.11.2010 0:00:00,1,530000,29081.0
138,18,06.11.2010 0:00:00,1,530000,28832.0
139,19,06.11.2010 0:00:00,1,530000,28185.0
140,20,06.11.2010 0:00:00,1,530000,27649.0
141,21,06.11.2010 0:00:00,1,530000,26789.0
142,22,06.11.2010 0:00:00,1,530000,25338.0
143,23,06.11.2010 0:00:00,1,530000,23941.0
144,0,07.11.2010 0:00:00,1,530000,22519.0
145,1,07.11.2010 0:00:00,1,530000,21888.0
146,2,07.11.2010 0:00:00,1,530000,21508.0
147,3,07.11.2010 0:00:00,1,530000,21230.0
148,4,07.11.2010 0:00:00,1,530000,21540.0
149,5,07.11.2010 0:00:00,1,530000,22047.0
150,6,07.11.2010 0:00:00,1,530000,22710.0
151,7,07.11.2010 0:00:00,1,530000,22518.0
152,8,07.11.2010 0:00:00,1,530000,24110.0
153,9,07.11.2010 0:00:00,1,530000,24985.0
154,10,07.11.2010 0:00:00,1,530000,25462.0
155,11,07.11.2010 0:00:00,1,530000,25439.0
156,12,07.11.2010 0:00:00,1,530000,25429.0
157,13,07.11.2010 0:00:00,1,530000,25582.0
158,14,07.11.2010 0:00:00,1,530000,25895.0
159,15,07.11.2010 0:00:00,1,530000,26346.0
160,16,07.11.2010 0:00:00,1,530000,28045.0
161,17,07.11.2010 0:00:00,1,530000,29229.0
162,18,07.11.2010 0:00:00,1,530000,29149.0
163,19,07.11.2010 0:00:00,1,530000,28380.0
164,20,07.11.2010 0:00:00,1,530000,28096.0
165,21,07.11.2010 0:00:00,1,530000,27102.0
166,22,07.11.2010 0:00:00,1,530000,25140.0
167,23,07.11.2010 0:00:00,1,530000,23713.0
168,0,08.11.2010 0:00:00,1,530000,22447.0
169,1,08.11.2010 0:00:00,1,530000,21725.0
170,2,08.11.2010 0:00:00,1,530000,21537.0
171,3,08.11.2010 0:00:00,1,530000,21590.0
172,4,08.11.2010 0:00:00,1,530000,21653.0
173,5,08.11.2010 0:00:00,1,530000,23181.0
174,6,08.11.2010 0:00:00,1,530000,25931.0
175,7,08.11.2010 0:00:00,1,530000,27448.0
176,8,08.11.2010 0:00:00,1,530000,29318.0
177,9,08.11.2010 0:00:00,1,530000,29935.0
178,10,08.11.2010 0:00:00,1,530000,30166.0
179,11,08.11.2010 0:00:00,1,530000,29603.0
180,12,08.11.2010 0:00:00,1,530000,29588.0
181,13,08.11.2010 0:00:00,1,530000,30050.0
182,14,08.11.2010 0:00:00,1,530000,30050.0
183,15,08.11.2010 0:00:00,1,530000,30497.0
184,16,08.11.2010 0:00:00,1,530000,31345.0
185,17,08.11.2010 0:00:00,1,530000,31802.0
186,18,08.11.2010 0:00:00,1,530000,31625.0
187,19,08.11.2010 0:00:00,1,530000,30765.0
188,20,08.11.2010 0:00:00,1,530000,29978.0
189,21,08.11.2010 0:00:00,1,530000,28290.0
190,22,08.11.2010 0:00:00,1,530000,26139.0
191,23,08.11.2010 0:00:00,1,530000,24503.0
192,0,09.11.2010 0:00:00,1,530000,22945.0
193,1,09.11.2010 0:00:00,1,530000,22344.0
194,2,09.11.2010 0:00:00,1,530000,22002.0
195,3,09.11.2010 0:00:00,1,530000,21960.0
196,4,09.11.2010 0:00:00,1,530000,22135.0
197,5,09.11.2010 0:00:00,1,530000,23494.0
198,6,09.11.2010 0:00:00,1,530000,25734.0
199,7,09.11.2010 0:00:00,1,530000,27416.0
200,8,09.11.2010 0:00:00,1,530000,29213.0
201,9,09.11.2010 0:00:00,1,530000,29715.0
202,10,09.11.2010 0:00:00,1,530000,29595.0
203,11,09.11.2010 0:00:00,1,530000,29213.0
204,12,09.11.2010 0:00:00,1,530000,29030.0
205,13,09.11.2010 0:00:00,1,530000,29431.0
206,14,09.11.2010 0:00:00,1,530000,29029.0
207,15,09.11.2010 0:00:00,1,530000,29095.0
208,16,09.11.2010 0:00:00,1,530000,30229.0
209,17,09.11.2010 0:00:00,1,530000,30888.0
210,18,09.11.2010 0:00:00,1,530000,30468.0
211,19,09.11.2010 0:00:00,1,530000,29957.0
212,20,09.11.2010 0:00:00,1,530000,29170.0
213,21,09.11.2010 0:00:00,1,530000,27700.0
214,22,09.11.2010 0:00:00,1,530000,25868.0
215,23,09.11.2010 0:00:00,1,530000,23748.0
216,0,10.11.2010 0:00:00,1,530000,22369.0
217,1,10.11.2010 0:00:00,1,530000,21852.0
218,2,10.11.2010 0:00:00,1,530000,21530.0
219,3,10.11.2010 0:00:00,1,530000,21368.0
220,4,10.11.2010 0:00:00,1,530000,21707.0
221,5,10.11.2010 0:00:00,1,530000,23062.0
222,6,10.11.2010 0:00:00,1,530000,25519.0
223,7,10.11.2010 0:00:00,1,530000,27155.0
224,8,10.11.2010 0:00:00,1,530000,28572.0
225,9,10.11.2010 0:00:00,1,530000,28972.0
226,10,10.11.2010 0:00:00,1,530000,29039.0
227,11,10.11.2010 0:00:00,1,530000,28715.0
228,12,10.11.2010 0:00:00,1,530000,28284.0
229,13,10.11.2010 0:00:00,1,530000,28648.0
230,14,10.11.2010 0:00:00,1,530000,28667.0
231,15,10.11.2010 0:00:00,1,530000,28743.0
232,16,10.11.2010 0:00:00,1,530000,29985.0
233,17,10.11.2010 0:00:00,1,530000,30505.0
234,18,10.11.2010 0:00:00,1,530000,30169.0
235,19,10.11.2010 0:00:00,1,530000,29716.0
236,20,10.11.2010 0:00:00,1,530000,29005.0
237,21,10.11.2010 0:00:00,1,530000,27524.0
238,22,10.11.2010 0:00:00,1,530000,25392.0
239,23,10.11.2010 0:00:00,1,530000,23732.0
240,0,11.11.2010 0:00:00,1,530000,22293.0
241,1,11.11.2010 0:00:00,1,530000,21577.0
242,2,11.11.2010 0:00:00,1,530000,21324.0
243,3,11.11.2010 0:00:00,1,530000,21192.0
244,4,11.11.2010 0:00:00,1,530000,21500.0
245,5,11.11.2010 0:00:00,1,530000,22873.0
246,6,11.11.2010 0:00:00,1,530000,25112.0
247,7,11.11.2010 0:00:00,1,530000,26737.0
248,8,11.11.2010 0:00:00,1,530000,28288.0
249,9,11.11.2010 0:00:00,1,530000,28476.0
250,10,11.11.2010 0:00:00,1,530000,28503.0
251,11,11.11.2010 0:00:00,1,530000,28072.0
252,12,11.11.2010 0:00:00,1,530000,28076.0
253,13,11.11.2010 0:00:00,1,530000,28623.0
254,14,11.11.2010 0:00:00,1,530000,28407.0
255,15,11.11.2010 0:00:00,1,530000,28719.0
256,16,11.11.2010 0:00:00,1,530000,29786.0
257,17,11.11.2010 0:00:00,1,530000,30697.0
258,18,11.11.2010 0:00:00,1,530000,30153.0
259,19,11.11.2010 0:00:00,1,530000,29374.0
260,20,11.11.2010 0:00:00,1,530000,28734.0
261,21,11.11.2010 0:00:00,1,530000,27376.0
262,22,11.11.2010 0:00:00,1,530000,25261.0
263,23,11.11.2010 0:00:00,1,530000,23574.0
264,0,12.11.2010 0:00:00,1,530000,22245.0
265,1,12.11.2010 0:00:00,1,530000,21342.0
266,2,12.11.2010 0:00:00,1,530000,21222.0
267,3,12.11.2010 0:00:00,1,530000,21264.0
268,4,12.11.2010 0:00:00,1,530000,21580.0
269,5,12.11.2010 0:00:00,1,530000,22518.0
270,6,12.11.2010 0:00:00,1,530000,25331.0
271,7,12.11.2010 0:00:00,1,530000,26586.0
272,8,12.11.2010 0:00:00,1,530000,28077.0
273,9,12.11.2010 0:00:00,1,530000,29128.0
274,10,12.11.2010 0:00:00,1,530000,29004.0
275,11,12.11.2010 0:00:00,1,530000,28449.0
276,12,12.11.2010 0:00:00,1,530000,28546.0
277,13,12.11.2010 0:00:00,1,530000,28751.0
278,14,12.11.2010 0:00:00,1,530000,28614.0
279,15,12.11.2010 0:00:00,1,530000,28610.0
280,16,12.11.2010 0:00:00,1,530000,29728.0
281,17,12.11.2010 0:00:00,1,530000,30521.0
282,18,12.11.2010 0:00:00,1,530000,30394.0
283,19,12.11.2010 0:00:00,1,530000,29668.0
284,20,12.11.2010 0:00:00,1,530000,28950.0
285,21,12.11.2010 0:00:00,1,530000,27385.0
286,22,12.11.2010 0:00:00,1,530000,25818.0
287,23,12.11.2010 0:00:00,1,530000,24095.0
288,0,13.11.2010 0:00:00,1,530000,22648.0
289,1,13.11.2010 0:00:00,1,530000,21977.0
290,2,13.11.2010 0:00:00,1,530000,21594.0
291,3,13.11.2010 0:00:00,1,530000,21201.0
292,4,13.11.2010 0:00:00,1,530000,21550.0
293,5,13.11.2010 0:00:00,1,530000,22624.0
294,6,13.11.2010 0:00:00,1,530000,24623.0
295,7,13.11.2010 0:00:00,1,530000,26453.0
296,8,13.11.2010 0:00:00,1,530000,27800.0
297,9,13.11.2010 0:00:00,1,530000,28556.0
298,10,13.11.2010 0:00:00,1,530000,28675.0
299,11,13.11.2010 0:00:00,1,530000,28183.0
300,12,13.11.2010 0:00:00,1,530000,28347.0
301,13,13.11.2010 0:00:00,1,530000,28253.0
302,14,13.11.2010 0:00:00,1,530000,28237.0
303,15,13.11.2010 0:00:00,1,530000,28296.0
304,16,13.11.2010 0:00:00,1,530000,29543.0
305,17,13.11.2010 0:00:00,1,530000,30105.0
306,18,13.11.2010 0:00:00,1,530000,29777.0
307,19,13.11.2010 0:00:00,1,530000,29122.0
308,20,13.11.2010 0:00:00,1,530000,28389.0
309,21,13.11.2010 0:00:00,1,530000,27148.0
310,22,13.11.2010 0:00:00,1,530000,25457.0
311,23,13.11.2010 0:00:00,1,530000,23809.0
312,0,14.11.2010 0:00:00,1,530000,22726.0
313,1,14.11.2010 0:00:00,1,530000,21791.0
314,2,14.11.2010 0:00:00,1,530000,21423.0
315,3,14.11.2010 0:00:00,1,530000,21057.0
316,4,14.11.2010 0:00:00,1,530000,21196.0
317,5,14.11.2010 0:00:00,1,530000,21651.0
318,6,14.11.2010 0:00:00,1,530000,22237.0
319,7,14.11.2010 0:00:00,1,530000,22248.0
320,8,14.11.2010 0:00:00,1,530000,23714.0
321,9,14.11.2010 0:00:00,1,530000,24789.0
322,10,14.11.2010 0:00:00,1,530000,24850.0
323,11,14.11.2010 0:00:00,1,530000,25459.0
324,12,14.11.2010 0:00:00,1,530000,25613.0
325,13,14.11.2010 0:00:00,1,530000,25723.0
326,14,14.11.2010 0:00:00,1,530000,25795.0
327,15,14.11.2010 0:00:00,1,530000,26271.0
328,16,14.11.2010 0:00:00,1,530000,27900.0
329,17,14.11.2010 0:00:00,1,530000,28993.0
330,18,14.11.2010 0:00:00,1,530000,28798.0
331,19,14.11.2010 0:00:00,1,530000,28243.0
332,20,14.11.2010 0:00:00,1,530000,28032.0
333,21,14.11.2010 0:00:00,1,530000,26688.0
334,22,14.11.2010 0:00:00,1,530000,24948.0
335,23,14.11.2010 0:00:00,1,530000,23399.0
336,0,15.11.2010 0:00:00,1,530000,22252.0
337,1,15.11.2010 0:00:00,1,530000,21370.0
338,2,15.11.2010 0:00:00,1,530000,21200.0
339,3,15.11.2010 0:00:00,1,530000,21274.0
340,4,15.11.2010 0:00:00,1,530000,21459.0
341,5,15.11.2010 0:00:00,1,530000,22779.0
342,6,15.11.2010 0:00:00,1,530000,25466.0
343,7,15.11.2010 0:00:00,1,530000,27031.0
344,8,15.11.2010 0:00:00,1,530000,28765.0
345,9,15.11.2010 0:00:00,1,530000,29277.0
346,10,15.11.2010 0:00:00,1,530000,29001.0
347,11,15.11.2010 0:00:00,1,530000,28498.0
348,12,15.11.2010 0:00:00,1,530000,28382.0
349,13,15.11.2010 0:00:00,1,530000,28504.0
350,14,15.11.2010 0:00:00,1,530000,28276.0
351,15,15.11.2010 0:00:00,1,530000,28373.0
352,16,15.11.2010 0:00:00,1,530000,29941.0
353,17,15.11.2010 0:00:00,1,530000,30772.0
354,18,15.11.2010 0:00:00,1,530000,30530.0
355,19,15.11.2010 0:00:00,1,530000,29807.0
356,20,15.11.2010 0:00:00,1,530000,29116.0
357,21,15.11.2010 0:00:00,1,530000,27603.0
358,22,15.11.2010 0:00:00,1,530000,25511.0
359,23,15.11.2010 0:00:00,1,530000,23897.0
360,0,16.11.2010 0:00:00,1,530000,22331.0
361,1,16.11.2010 0:00:00,1,530000,21631.0
362,2,16.11.2010 0:00:00,1,530000,21332.0
363,3,16.11.2010 0:00:00,1,530000,21450.0
364,4,16.11.2010 0:00:00,1,530000,21421.0
365,5,16.11.2010 0:00:00,1,530000,22658.0
366,6,16.11.2010 0:00:00,1,530000,25409.0
367,7,16.11.2010 0:00:00,1,530000,26895.0
368,8,16.11.2010 0:00:00,1,530000,28603.0
369,9,16.11.2010 0:00:00,1,530000,29168.0
370,10,16.11.2010 0:00:00,1,530000,28994.0
371,11,16.11.2010 0:00:00,1,530000,28410.0
372,12,16.11.2010 0:00:00,1,530000,28486.0
373,13,16.11.2010 0:00:00,1,530000,28644.0
374,14,16.11.2010 0:00:00,1,530000,28631.0
375,15,16.11.2010 0:00:00,1,530000,28708.0
376,16,16.11.2010 0:00:00,1,530000,30085.0
377,17,16.11.2010 0:00:00,1,530000,30703.0
378,18,16.11.2010 0:00:00,1,530000,30419.0
379,19,16.11.2010 0:00:00,1,530000,29714.0
380,20,16.11.2010 0:00:00,1,530000,28994.0
381,21,16.11.2010 0:00:00,1,530000,27619.0
382,22,16.11.2010 0:00:00,1,530000,25752.0
383,23,16.11.2010 0:00:00,1,530000,23901.0
384,0,17.11.2010 0:00:00,1,530000,22460.0
385,1,17.11.2010 0:00:00,1,530000,21805.0
386,2,17.11.2010 0:00:00,1,530000,21380.0
387,3,17.11.2010 0:00:00,1,530000,21322.0
388,4,17.11.2010 0:00:00,1,530000,21523.0
389,5,17.11.2010 0:00:00,1,530000,22950.0
390,6,17.11.2010 0:00:00,1,530000,25753.0
391,7,17.11.2010 0:00:00,1,530000,27275.0
392,8,17.11.2010 0:00:00,1,530000,28737.0
393,9,17.11.2010 0:00:00,1,530000,29409.0
394,10,17.11.2010 0:00:00,1,530000,29402.0
395,11,17.11.2010 0:00:00,1,530000,28807.0
396,12,17.11.2010 0:00:00,1,530000,29142.0
397,13,17.11.2010 0:00:00,1,530000,29250.0
398,14,17.11.2010 0:00:00,1,530000,29383.0
399,15,17.11.2010 0:00:00,1,530000,29728.0
400,16,17.11.2010 0:00:00,1,530000,30694.0
401,17,17.11.2010 0:00:00,1,530000,31299.0
402,18,17.11.2010 0:00:00,1,530000,30987.0
403,19,17.11.2010 0:00:00,1,530000,30251.0
404,20,17.11.2010 0:00:00,1,530000,29524.0
405,21,17.11.2010 0:00:00,1,530000,28024.0
406,22,17.11.2010 0:00:00,1,530000,26105.0
407,23,17.11.2010 0:00:00,1,530000,24336.0
408,0,18.11.2010 0:00:00,1,530000,22787.0
409,1,18.11.2010 0:00:00,1,530000,22278.0
410,2,18.11.2010 0:00:00,1,530000,21776.0
411,3,18.11.2010 0:00:00,1,530000,21777.0
412,4,18.11.2010 0:00:00,1,530000,22111.0
413,5,18.11.2010 0:00:00,1,530000,23300.0
414,6,18.11.2010 0:00:00,1,530000,26054.0
415,7,18.11.2010 0:00:00,1,530000,27647.0
416,8,18.11.2010 0:00:00,1,530000,29585.0
417,9,18.11.2010 0:00:00,1,530000,29991.0
418,10,18.11.2010 0:00:00,1,530000,30082.0
419,11,18.11.2010 0:00:00,1,530000,29763.0
420,12,18.11.2010 0:00:00,1,530000,29752.0
421,13,18.11.2010 0:00:00,1,530000,30097.0
422,14,18.11.2010 0:00:00,1,530000,30124.0
423,15,18.11.2010 0:00:00,1,530000,30429.0
424,16,18.11.2010 0:00:00,1,530000,31619.0
425,17,18.11.2010 0:00:00,1,530000,31952.0
426,18,18.11.2010 0:00:00,1,530000,31524.0
427,19,18.11.2010 0:00:00,1,530000,30834.0
428,20,18.11.2010 0:00:00,1,530000,30063.0
429,21,18.11.2010 0:00:00,1,530000,28445.0
430,22,18.11.2010 0:00:00,1,530000,26870.0
431,23,18.11.2010 0:00:00,1,530000,24787.0
432,0,19.11.2010 0:00:00,1,530000,23142.0
433,1,19.11.2010 0:00:00,1,530000,22651.0
434,2,19.11.2010 0:00:00,1,530000,22412.0
435,3,19.11.2010 0:00:00,1,530000,22397.0
436,4,19.11.2010 0:00:00,1,530000,22562.0
437,5,19.11.2010 0:00:00,1,530000,23734.0
438,6,19.11.2010 0:00:00,1,530000,26147.0
439,7,19.11.2010 0:00:00,1,530000,28132.0
440,8,19.11.2010 0:00:00,1,530000,29773.0
441,9,19.11.2010 0:00:00,1,530000,30487.0
442,10,19.11.2010 0:00:00,1,530000,30700.0
443,11,19.11.2010 0:00:00,1,530000,30138.0
444,12,19.11.2010 0:00:00,1,530000,30142.0
445,13,19.11.2010 0:00:00,1,530000,30467.0
446,14,19.11.2010 0:00:00,1,530000,30305.0
447,15,19.11.2010 0:00:00,1,530000,30482.0
448,16,19.11.2010 0:00:00,1,530000,31457.0
449,17,19.11.2010 0:00:00,1,530000,31696.0
450,18,19.11.2010 0:00:00,1,530000,31344.0
451,19,19.11.2010 0:00:00,1,530000,30326.0
452,20,19.11.2010 0:00:00,1,530000,29825.0
453,21,19.11.2010 0:00:00,1,530000,28512.0
454,22,19.11.2010 0:00:00,1,530000,26297.0
455,23,19.11.2010 0:00:00,1,530000,24855.0
456,0,20.11.2010 0:00:00,1,530000,23435.0
457,1,20.11.2010 0:00:00,1,530000,22586.0
458,2,20.11.2010 0:00:00,1,530000,22381.0
459,3,20.11.2010 0:00:00,1,530000,22004.0
460,4,20.11.2010 0:00:00,1,530000,22144.0
461,5,20.11.2010 0:00:00,1,530000,22856.0
462,6,20.11.2010 0:00:00,1,530000,23669.0
463,7,20.11.2010 0:00:00,1,530000,24696.0
464,8,20.11.2010 0:00:00,1,530000,25979.0
465,9,20.11.2010 0:00:00,1,530000,27119.0
466,10,20.11.2010 0:00:00,1,530000,27419.0
467,11,20.11.2010 0:00:00,1,530000,27398.0
468,12,20.11.2010 0:00:00,1,530000,27303.0
469,13,20.11.2010 0:00:00,1,530000,27687.0
470,14,20.11.2010 0:00:00,1,530000,27760.0
471,15,20.11.2010 0:00:00,1,530000,28111.0
472,16,20.11.2010 0:00:00,1,530000,29736.0
473,17,20.11.2010 0:00:00,1,530000,30151.0
474,18,20.11.2010 0:00:00,1,530000,29737.0
475,19,20.11.2010 0:00:00,1,530000,29286.0
476,20,20.11.2010 0:00:00,1,530000,28582.0
477,21,20.11.2010 0:00:00,1,530000,27717.0
478,22,20.11.2010 0:00:00,1,530000,26236.0
479,23,20.11.2010 0:00:00,1,530000,24830.0
480,0,21.11.2010 0:00:00,1,530000,23303.0
481,1,21.11.2010 0:00:00,1,530000,22337.0
482,2,21.11.2010 0:00:00,1,530000,22186.0
483,3,21.11.2010 0:00:00,1,530000,21785.0
484,4,21.11.2010 0:00:00,1,530000,22075.0
485,5,21.11.2010 0:00:00,1,530000,22425.0
486,6,21.11.2010 0:00:00,1,530000,23071.0
487,7,21.11.2010 0:00:00,1,530000,23660.0
488,8,21.11.2010 0:00:00,1,530000,24654.0
489,9,21.11.2010 0:00:00,1,530000,25860.0
490,10,21.11.2010 0:00:00,1,530000,26475.0
491,11,21.11.2010 0:00:00,1,530000,26583.0
492,12,21.11.2010 0:00:00,1,530000,26730.0
493,13,21.11.2010 0:00:00,1,530000,27062.0
494,14,21.11.2010 0:00:00,1,530000,27007.0
495,15,21.11.2010 0:00:00,1,530000,27993.0
496,16,21.11.2010 0:00:00,1,530000,29892.0
497,17,21.11.2010 0:00:00,1,530000,30164.0
498,18,21.11.2010 0:00:00,1,530000,30036.0
499,19,21.11.2010 0:00:00,1,530000,29494.0
500,20,21.11.2010 0:00:00,1,530000,28966.0
501,21,21.11.2010 0:00:00,1,530000,27838.0
502,22,21.11.2010 0:00:00,1,530000,25969.0
503,23,21.11.2010 0:00:00,1,530000,24700.0
504,0,22.11.2010 0:00:00,1,530000,23466.0
505,1,22.11.2010 0:00:00,1,530000,22503.0
506,2,22.11.2010 0:00:00,1,530000,22171.0
507,3,22.11.2010 0:00:00,1,530000,22059.0
508,4,22.11.2010 0:00:00,1,530000,22237.0
509,5,22.11.2010 0:00:00,1,530000,23482.0
510,6,22.11.2010 0:00:00,1,530000,26210.0
511,7,22.11.2010 0:00:00,1,530000,28235.0
512,8,22.11.2010 0:00:00,1,530000,30016.0
513,9,22.11.2010 0:00:00,1,530000,30884.0
514,10,22.11.2010 0:00:00,1,530000,30803.0
