INTERVAL;M_DATE;PRICE_ZONE_ID;POWER_SYS_ID;E_USE_FACT
10;19.01.2019 0:00:00;1;630000;32830
11;19.01.2019 0:00:00;1;630000;32669
12;19.01.2019 0:00:00;1;630000;32429
13;19.01.2019 0:00:00;1;630000;32613
14;19.01.2019 0:00:00;1;630000;33383
15;19.01.2019 0:00:00;1;630000;33462
16;19.01.2019 0:00:00;1;630000;33217
17;19.01.2019 0:00:00;1;630000;32835
18;19.01.2019 0:00:00;1;630000;32450
19;19.01.2019 0:00:00;1;630000;31799
20;19.01.2019 0:00:00;1;630000;31223
21;19.01.2019 0:00:00;1;630000;30808
22;19.01.2019 0:00:00;1;630000;30254
23;19.01.2019 0:00:00;1;630000;29898
0;20.01.2019 0:00:00;1;630000;29942
1;20.01.2019 0:00:00;1;630000;29844
2;20.01.2019 0:00:00;1;630000;30061
3;20.01.2019 0:00:00;1;630000;30251
4;20.01.2019 0:00:00;1;630000;30754
5;20.01.2019 0:00:00;1;630000;31552
6;20.01.2019 0:00:00;1;630000;32303
7;20.01.2019 0:00:00;1;630000;32577
8;20.01.2019 0:00:00;1;630000;32860
9;20.01.2019 0:00:00;1;630000;32882
10;20.01.2019 0:00:00;1;630000;32671
11;20.01.2019 0:00:00;1;630000;32827
12;20.01.2019 0:00:00;1;630000;32587
13;20.01.2019 0:00:00;1;630000;33004
14;20.01.2019 0:00:00;1;630000;33810
15;20.01.2019 0:00:00;1;630000;33974
16;20.01.2019 0:00:00;1;630000;33616
17;20.01.2019 0:00:00;1;630000;33703
18;20.01.2019 0:00:00;1;630000;33183
19;20.01.2019 0:00:00;1;630000;32046
20;20.01.2019 0:00:00;1;630000;31130
21;20.01.2019 0:00:00;1;630000;30735
22;20.01.2019 0:00:00;1;630000;30169
23;20.01.2019 0:00:00;1;630000;29930
0;21.01.2019 0:00:00;1;630000;30081
1;21.01.2019 0:00:00;1;630000;30187
2;21.01.2019 0:00:00;1;630000;30824
3;21.01.2019 0:00:00;1;630000;32026
4;21.01.2019 0:00:00;1;630000;32990
5;21.01.2019 0:00:00;1;630000;34265
6;21.01.2019 0:00:00;1;630000;34427
7;21.01.2019 0:00:00;1;630000;34433
8;21.01.2019 0:00:00;1;630000;33899
9;21.01.2019 0:00:00;1;630000;33798
10;21.01.2019 0:00:00;1;630000;33771
11;21.01.2019 0:00:00;1;630000;33575
12;21.01.2019 0:00:00;1;630000;33633
13;21.01.2019 0:00:00;1;630000;33722
14;21.01.2019 0:00:00;1;630000;34037
15;21.01.2019 0:00:00;1;630000;34343
16;21.01.2019 0:00:00;1;630000;33870
17;21.01.2019 0:00:00;1;630000;33706
18;21.01.2019 0:00:00;1;630000;33163
19;21.01.2019 0:00:00;1;630000;32263
20;21.01.2019 0:00:00;1;630000;31394
21;21.01.2019 0:00:00;1;630000;30856
22;21.01.2019 0:00:00;1;630000;30486
23;21.01.2019 0:00:00;1;630000;30356
0;22.01.2019 0:00:00;1;630000;30220
1;22.01.2019 0:00:00;1;630000;30194
2;22.01.2019 0:00:00;1;630000;30925
3;22.01.2019 0:00:00;1;630000;32227
4;22.01.2019 0:00:00;1;630000;32999
5;22.01.2019 0:00:00;1;630000;34035
6;22.01.2019 0:00:00;1;630000;34109
7;22.01.2019 0:00:00;1;630000;33879
8;22.01.2019 0:00:00;1;630000;33796
9;22.01.2019 0:00:00;1;630000;33667
10;22.01.2019 0:00:00;1;630000;33484
11;22.01.2019 0:00:00;1;630000;33522
12;22.01.2019 0:00:00;1;630000;33372
13;22.01.2019 0:00:00;1;630000;33630
14;22.01.2019 0:00:00;1;630000;34296
15;22.01.2019 0:00:00;1;630000;34628
16;22.01.2019 0:00:00;1;630000;34118
17;22.01.2019 0:00:00;1;630000;33950
18;22.01.2019 0:00:00;1;630000;33560
19;22.01.2019 0:00:00;1;630000;32476
20;22.01.2019 0:00:00;1;630000;31665
21;22.01.2019 0:00:00;1;630000;31157
22;22.01.2019 0:00:00;1;630000;30864
23;22.01.2019 0:00:00;1;630000;30599
0;23.01.2019 0:00:00;1;630000;30799
1;23.01.2019 0:00:00;1;630000;30707
2;23.01.2019 0:00:00;1;630000;31234
3;23.01.2019 0:00:00;1;630000;32618
4;23.01.2019 0:00:00;1;630000;33897
5;23.01.2019 0:00:00;1;630000;34694
6;23.01.2019 0:00:00;1;630000;35147
7;23.01.2019 0:00:00;1;630000;34701
8;23.01.2019 0:00:00;1;630000;34342
9;23.01.2019 0:00:00;1;630000;34052
10;23.01.2019 0:00:00;1;630000;33913
11;23.01.2019 0:00:00;1;630000;33774
12;23.01.2019 0:00:00;1;630000;33837
13;23.01.2019 0:00:00;1;630000;34083
14;23.01.2019 0:00:00;1;630000;34739
15;23.01.2019 0:00:00;1;630000;34984
16;23.01.2019 0:00:00;1;630000;34543
17;23.01.2019 0:00:00;1;630000;34512
18;23.01.2019 0:00:00;1;630000;34215
19;23.01.2019 0:00:00;1;630000;33341
20;23.01.2019 0:00:00;1;630000;32485
21;23.01.2019 0:00:00;1;630000;31931
22;23.01.2019 0:00:00;1;630000;31572
23;23.01.2019 0:00:00;1;630000;31223
0;24.01.2019 0:00:00;1;630000;31328
1;24.01.2019 0:00:00;1;630000;31557
2;24.01.2019 0:00:00;1;630000;31992
3;24.01.2019 0:00:00;1;630000;33182
4;24.01.2019 0:00:00;1;630000;34445
5;24.01.2019 0:00:00;1;630000;35395
6;24.01.2019 0:00:00;1;630000;35647
7;24.01.2019 0:00:00;1;630000;35508
8;24.01.2019 0:00:00;1;630000;35230
9;24.01.2019 0:00:00;1;630000;35002
10;24.01.2019 0:00:00;1;630000;34809
11;24.01.2019 0:00:00;1;630000;34282
12;24.01.2019 0:00:00;1;630000;34284
13;24.01.2019 0:00:00;1;630000;34571
14;24.01.2019 0:00:00;1;630000;35132
15;24.01.2019 0:00:00;1;630000;35374
16;24.01.2019 0:00:00;1;630000;34896
17;24.01.2019 0:00:00;1;630000;34575
18;24.01.2019 0:00:00;1;630000;34238
19;24.01.2019 0:00:00;1;630000;33549
20;24.01.2019 0:00:00;1;630000;32346
21;24.01.2019 0:00:00;1;630000;31777
22;24.01.2019 0:00:00;1;630000;31541
23;24.01.2019 0:00:00;1;630000;31288
0;25.01.2019 0:00:00;1;630000;31325
1;25.01.2019 0:00:00;1;630000;31350
2;25.01.2019 0:00:00;1;630000;31705
3;25.01.2019 0:00:00;1;630000;33022
4;25.01.2019 0:00:00;1;630000;34027
5;25.01.2019 0:00:00;1;630000;35217
6;25.01.2019 0:00:00;1;630000;35354
7;25.01.2019 0:00:00;1;630000;35476
8;25.01.2019 0:00:00;1;630000;35241
9;25.01.2019 0:00:00;1;630000;35009
10;25.01.2019 0:00:00;1;630000;34851
11;25.01.2019 0:00:00;1;630000;34669
12;25.01.2019 0:00:00;1;630000;34794
13;25.01.2019 0:00:00;1;630000;34608
14;25.01.2019 0:00:00;1;630000;35264
15;25.01.2019 0:00:00;1;630000;35243
16;25.01.2019 0:00:00;1;630000;34938
17;25.01.2019 0:00:00;1;630000;34535
18;25.01.2019 0:00:00;1;630000;34232
19;25.01.2019 0:00:00;1;630000;33513
20;25.01.2019 0:00:00;1;630000;32597
21;25.01.2019 0:00:00;1;630000;32016
22;25.01.2019 0:00:00;1;630000;31666
23;25.01.2019 0:00:00;1;630000;31163
0;26.01.2019 0:00:00;1;630000;31308
1;26.01.2019 0:00:00;1;630000;31171
2;26.01.2019 0:00:00;1;630000;31507
3;26.01.2019 0:00:00;1;630000;31922
4;26.01.2019 0:00:00;1;630000;32727
5;26.01.2019 0:00:00;1;630000;33704
6;26.01.2019 0:00:00;1;630000;34378
7;26.01.2019 0:00:00;1;630000;34528
8;26.01.2019 0:00:00;1;630000;34397
9;26.01.2019 0:00:00;1;630000;34588
10;26.01.2019 0:00:00;1;630000;34319
11;26.01.2019 0:00:00;1;630000;34285
12;26.01.2019 0:00:00;1;630000;34045
13;26.01.2019 0:00:00;1;630000;34423
14;26.01.2019 0:00:00;1;630000;34942
15;26.01.2019 0:00:00;1;630000;35124
16;26.01.2019 0:00:00;1;630000;34613
17;26.01.2019 0:00:00;1;630000;34465
18;26.01.2019 0:00:00;1;630000;34180
19;26.01.2019 0:00:00;1;630000;33113
20;26.01.2019 0:00:00;1;630000;32727
21;26.01.2019 0:00:00;1;630000;31945
22;26.01.2019 0:00:00;1;630000;31427
23;26.01.2019 0:00:00;1;630000;31415
0;27.01.2019 0:00:00;1;630000;31265
1;27.01.2019 0:00:00;1;630000;31202
2;27.01.2019 0:00:00;1;630000;31472
3;27.01.2019 0:00:00;1;630000;31657
4;27.01.2019 0:00:00;1;630000;32047
5;27.01.2019 0:00:00;1;630000;33065
6;27.01.2019 0:00:00;1;630000;33771
7;27.01.2019 0:00:00;1;630000;34380
8;27.01.2019 0:00:00;1;630000;34215
9;27.01.2019 0:00:00;1;630000;34142
10;27.01.2019 0:00:00;1;630000;34068
11;27.01.2019 0:00:00;1;630000;34021
12;27.01.2019 0:00:00;1;630000;33990
13;27.01.2019 0:00:00;1;630000;33980
14;27.01.2019 0:00:00;1;630000;34797
15;27.01.2019 0:00:00;1;630000;35224
16;27.01.2019 0:00:00;1;630000;34784
17;27.01.2019 0:00:00;1;630000;34591
18;27.01.2019 0:00:00;1;630000;34002
19;27.01.2019 0:00:00;1;630000;33381
20;27.01.2019 0:00:00;1;630000;32285
21;27.01.2019 0:00:00;1;630000;31873
22;27.01.2019 0:00:00;1;630000;31393
23;27.01.2019 0:00:00;1;630000;31069
0;28.01.2019 0:00:00;1;630000;31222
1;28.01.2019 0:00:00;1;630000;31160
2;28.01.2019 0:00:00;1;630000;32052
3;28.01.2019 0:00:00;1;630000;33133
4;28.01.2019 0:00:00;1;630000;34259
5;28.01.2019 0:00:00;1;630000;35321
6;28.01.2019 0:00:00;1;630000;35898
7;28.01.2019 0:00:00;1;630000;35641
8;28.01.2019 0:00:00;1;630000;35486
9;28.01.2019 0:00:00;1;630000;35249
10;28.01.2019 0:00:00;1;630000;35185
11;28.01.2019 0:00:00;1;630000;35032
12;28.01.2019 0:00:00;1;630000;34674
13;28.01.2019 0:00:00;1;630000;34770
14;28.01.2019 0:00:00;1;630000;35320
15;28.01.2019 0:00:00;1;630000;35723
16;28.01.2019 0:00:00;1;630000;35222
17;28.01.2019 0:00:00;1;630000;35082
18;28.01.2019 0:00:00;1;630000;34322
19;28.01.2019 0:00:00;1;630000;33312
20;28.01.2019 0:00:00;1;630000;32545
21;28.01.2019 0:00:00;1;630000;31810
22;28.01.2019 0:00:00;1;630000;31529
23;28.01.2019 0:00:00;1;630000;31265
0;29.01.2019 0:00:00;1;630000;31004
1;29.01.2019 0:00:00;1;630000;31037
2;29.01.2019 0:00:00;1;630000;31727
3;29.01.2019 0:00:00;1;630000;32976
4;29.01.2019 0:00:00;1;630000;34149
5;29.01.2019 0:00:00;1;630000;35148
6;29.01.2019 0:00:00;1;630000;35199
7;29.01.2019 0:00:00;1;630000;35152
8;29.01.2019 0:00:00;1;630000;34592
9;29.01.2019 0:00:00;1;630000;34588
10;29.01.2019 0:00:00;1;630000;34566
11;29.01.2019 0:00:00;1;630000;34081
12;29.01.2019 0:00:00;1;630000;34284
13;29.01.2019 0:00:00;1;630000;34332
14;29.01.2019 0:00:00;1;630000;34913
15;29.01.2019 0:00:00;1;630000;35134
16;29.01.2019 0:00:00;1;630000;34754
17;29.01.2019 0:00:00;1;630000;34519
18;29.01.2019 0:00:00;1;630000;34164
19;29.01.2019 0:00:00;1;630000;33472
20;29.01.2019 0:00:00;1;630000;32337
21;29.01.2019 0:00:00;1;630000;31834
22;29.01.2019 0:00:00;1;630000;31279
23;29.01.2019 0:00:00;1;630000;31121
0;30.01.2019 0:00:00;1;630000;31031
1;30.01.2019 0:00:00;1;630000;31321
2;30.01.2019 0:00:00;1;630000;31887
3;30.01.2019 0:00:00;1;630000;32908
4;30.01.2019 0:00:00;1;630000;33830
5;30.01.2019 0:00:00;1;630000;34971
6;30.01.2019 0:00:00;1;630000;35450
7;30.01.2019 0:00:00;1;630000;35452
8;30.01.2019 0:00:00;1;630000;35062
9;30.01.2019 0:00:00;1;630000;34798
10;30.01.2019 0:00:00;1;630000;34820
11;30.01.2019 0:00:00;1;630000;34493
12;30.01.2019 0:00:00;1;630000;34280
13;30.01.2019 0:00:00;1;630000;34748
14;30.01.2019 0:00:00;1;630000;34888
15;30.01.2019 0:00:00;1;630000;35343
16;30.01.2019 0:00:00;1;630000;34869
17;30.01.2019 0:00:00;1;630000;34775
18;30.01.2019 0:00:00;1;630000;34150
19;30.01.2019 0:00:00;1;630000;33339
20;30.01.2019 0:00:00;1;630000;32275
21;30.01.2019 0:00:00;1;630000;31603
22;30.01.2019 0:00:00;1;630000;31301
23;30.01.2019 0:00:00;1;630000;30950
0;31.01.2019 0:00:00;1;630000;31137
1;31.01.2019 0:00:00;1;630000;31157
2;31.01.2019 0:00:00;1;630000;31627
3;31.01.2019 0:00:00;1;630000;32624
4;31.01.2019 0:00:00;1;630000;33953
5;31.01.2019 0:00:00;1;630000;34958
6;31.01.2019 0:00:00;1;630000;35325
7;31.01.2019 0:00:00;1;630000;35064
8;31.01.2019 0:00:00;1;630000;34962
9;31.01.2019 0:00:00;1;630000;35027
10;31.01.2019 0:00:00;1;630000;34868
11;31.01.2019 0:00:00;1;630000;34585
12;31.01.2019 0:00:00;1;630000;34788
13;31.01.2019 0:00:00;1;630000;34768
14;31.01.2019 0:00:00;1;630000;35176
15;31.01.2019 0:00:00;1;630000;35539
16;31.01.2019 0:00:00;1;630000;35207
17;31.01.2019 0:00:00;1;630000;34937
18;31.01.2019 0:00:00;1;630000;34130
19;31.01.2019 0:00:00;1;630000;33430
20;31.01.2019 0:00:00;1;630000;32513
21;31.01.2019 0:00:00;1;630000;31975
22;31.01.2019 0:00:00;1;630000;31463
23;31.01.2019 0:00:00;1;630000;31428
0;01.02.2019 0:00:00;1;630000;30991
1;01.02.2019 0:00:00;1;630000;31155
2;01.02.2019 0:00:00;1;630000;31840
3;01.02.2019 0:00:00;1;630000;32693
4;01.02.2019 0:00:00;1;630000;33942
5;01.02.2019 0:00:00;1;630000;34769
6;01.02.2019 0:00:00;1;630000;35166
7;01.02.2019 0:00:00;1;630000;34962
8;01.02.2019 0:00:00;1;630000;34830
9;01.02.2019 0:00:00;1;630000;34489
10;01.02.2019 0:00:00;1;630000;34739
11;01.02.2019 0:00:00;1;630000;34283
12;01.02.2019 0:00:00;1;630000;34000
13;01.02.2019 0:00:00;1;630000;34445
14;01.02.2019 0:00:00;1;630000;34924
15;01.02.2019 0:00:00;1;630000;35002
16;01.02.2019 0:00:00;1;630000;34580
17;01.02.2019 0:00:00;1;630000;34419
18;01.02.2019 0:00:00;1;630000;33715
19;01.02.2019 0:00:00;1;630000;33171
20;01.02.2019 0:00:00;1;630000;32316
21;01.02.2019 0:00:00;1;630000;31705
22;01.02.2019 0:00:00;1;630000;31208
23;01.02.2019 0:00:00;1;630000;31287
0;02.02.2019 0:00:00;1;630000;30940
1;02.02.2019 0:00:00;1;630000;31022
2;02.02.2019 0:00:00;1;630000;31294
3;02.02.2019 0:00:00;1;630000;31775
4;02.02.2019 0:00:00;1;630000;32364
5;02.02.2019 0:00:00;1;630000;32832
6;02.02.2019 0:00:00;1;630000;34105
7;02.02.2019 0:00:00;1;630000;34362
8;02.02.2019 0:00:00;1;630000;34107
9;02.02.2019 0:00:00;1;630000;33954
10;02.02.2019 0:00:00;1;630000;33991
11;02.02.2019 0:00:00;1;630000;33766
12;02.02.2019 0:00:00;1;630000;33670
13;02.02.2019 0:00:00;1;630000;34175
14;02.02.2019 0:00:00;1;630000;34522
15;02.02.2019 0:00:00;1;630000;34771
16;02.02.2019 0:00:00;1;630000;34591
17;02.02.2019 0:00:00;1;630000;34153
18;02.02.2019 0:00:00;1;630000;33707
19;02.02.2019 0:00:00;1;630000;33231
20;02.02.2019 0:00:00;1;630000;32319
21;02.02.2019 0:00:00;1;630000;31672
22;02.02.2019 0:00:00;1;630000;31293
23;02.02.2019 0:00:00;1;630000;31133
0;03.02.2019 0:00:00;1;630000;30781
1;03.02.2019 0:00:00;1;630000;30881
2;03.02.2019 0:00:00;1;630000;31118
3;03.02.2019 0:00:00;1;630000;31621
4;03.02.2019 0:00:00;1;630000;31926
5;03.02.2019 0:00:00;1;630000;32911
6;03.02.2019 0:00:00;1;630000;33543
7;03.02.2019 0:00:00;1;630000;34048
8;03.02.2019 0:00:00;1;630000;33878
9;03.02.2019 0:00:00;1;630000;34083
10;03.02.2019 0:00:00;1;630000;33840
11;03.02.2019 0:00:00;1;630000;33851
12;03.02.2019 0:00:00;1;630000;33683
13;03.02.2019 0:00:00;1;630000;33956
14;03.02.2019 0:00:00;1;630000;34534
15;03.02.2019 0:00:00;1;630000;34776
16;03.02.2019 0:00:00;1;630000;34802
17;03.02.2019 0:00:00;1;630000;34426
18;03.02.2019 0:00:00;1;630000;34122
19;03.02.2019 0:00:00;1;630000;33246
20;03.02.2019 0:00:00;1;630000;32289
21;03.02.2019 0:00:00;1;630000;31677
22;03.02.2019 0:00:00;1;630000;31306
23;03.02.2019 0:00:00;1;630000;31253
0;04.02.2019 0:00:00;1;630000;31319
1;04.02.2019 0:00:00;1;630000;31381
2;04.02.2019 0:00:00;1;630000;31895
3;04.02.2019 0:00:00;1;630000;32864
4;04.02.2019 0:00:00;1;630000;34040
5;04.02.2019 0:00:00;1;630000;35291
6;04.02.2019 0:00:00;1;630000;35611
7;04.02.2019 0:00:00;1;630000;35564
8;04.02.2019 0:00:00;1;630000;35544
9;04.02.2019 0:00:00;1;630000;35154
10;04.02.2019 0:00:00;1;630000;35273
11;04.02.2019 0:00:00;1;630000;35060
12;04.02.2019 0:00:00;1;630000;34923
13;04.02.2019 0:00:00;1;630000;35039
14;04.02.2019 0:00:00;1;630000;35557
15;04.02.2019 0:00:00;1;630000;35825
16;04.02.2019 0:00:00;1;630000;35450
17;04.02.2019 0:00:00;1;630000;35226
18;04.02.2019 0:00:00;1;630000;34896
19;04.02.2019 0:00:00;1;630000;34076
20;04.02.2019 0:00:00;1;630000;32986
21;04.02.2019 0:00:00;1;630000;32305
22;04.02.2019 0:00:00;1;630000;32306
23;04.02.2019 0:00:00;1;630000;32006
0;05.02.2019 0:00:00;1;630000;31761
1;05.02.2019 0:00:00;1;630000;32017
2;05.02.2019 0:00:00;1;630000;32773
3;05.02.2019 0:00:00;1;630000;33536
4;05.02.2019 0:00:00;1;630000;34773
5;05.02.2019 0:00:00;1;630000;35688
6;05.02.2019 0:00:00;1;630000;36072
7;05.02.2019 0:00:00;1;630000;36169
8;05.02.2019 0:00:00;1;630000;35798
9;05.02.2019 0:00:00;1;630000;35929
10;05.02.2019 0:00:00;1;630000;35645
11;05.02.2019 0:00:00;1;630000;35324
12;05.02.2019 0:00:00;1;630000;35284
13;05.02.2019 0:00:00;1;630000;35564
14;05.02.2019 0:00:00;1;630000;35881
15;05.02.2019 0:00:00;1;630000;36364
16;05.02.2019 0:00:00;1;630000;35742
17;05.02.2019 0:00:00;1;630000;35421
18;05.02.2019 0:00:00;1;630000;35181
19;05.02.2019 0:00:00;1;630000;34134
20;05.02.2019 0:00:00;1;630000;33338
21;05.02.2019 0:00:00;1;630000;32818
22;05.02.2019 0:00:00;1;630000;32275
23;05.02.2019 0:00:00;1;630000;32136
0;06.02.2019 0:00:00;1;630000;31912
1;06.02.2019 0:00:00;1;630000;32077
2;06.02.2019 0:00:00;1;630000;32939
3;06.02.2019 0:00:00;1;630000;33725
4;06.02.2019 0:00:00;1;630000;34758
5;06.02.2019 0:00:00;1;630000;35702
6;06.02.2019 0:00:00;1;630000;36359
7;06.02.2019 0:00:00;1;630000;36569
8;06.02.2019 0:00:00;1;630000;35816
9;06.02.2019 0:00:00;1;630000;35764
10;06.02.2019 0:00:00;1;630000;35380
11;06.02.2019 0:00:00;1;630000;35364
12;06.02.2019 0:00:00;1;630000;35058
13;06.02.2019 0:00:00;1;630000;35180
14;06.02.2019 0:00:00;1;630000;35744
15;06.02.2019 0:00:00;1;630000;36056
16;06.02.2019 0:00:00;1;630000;35630
17;06.02.2019 0:00:00;1;630000;35366
18;06.02.2019 0:00:00;1;630000;34966
19;06.02.2019 0:00:00;1;630000;34200
20;06.02.2019 0:00:00;1;630000;33190
21;06.02.2019 0:00:00;1;630000;32592
22;06.02.2019 0:00:00;1;630000;32072
23;06.02.2019 0:00:00;1;630000;31987
0;07.02.2019 0:00:00;1;630000;31758
1;07.02.2019 0:00:00;1;630000;32062
2;07.02.2019 0:00:00;1;630000;32466
3;07.02.2019 0:00:00;1;630000;33751
4;07.02.2019 0:00:00;1;630000;34689
5;07.02.2019 0:00:00;1;630000;35525
6;07.02.2019 0:00:00;1;630000;36152
7;07.02.2019 0:00:00;1;630000;36161
8;07.02.2019 0:00:00;1;630000;35717
9;07.02.2019 0:00:00;1;630000;35485
10;07.02.2019 0:00:00;1;630000;35192
11;07.02.2019 0:00:00;1;630000;35205
12;07.02.2019 0:00:00;1;630000;35338
13;07.02.2019 0:00:00;1;630000;35343
14;07.02.2019 0:00:00;1;630000;35713
15;07.02.2019 0:00:00;1;630000;35803
16;07.02.2019 0:00:00;1;630000;35514
17;07.02.2019 0:00:00;1;630000;35213
18;07.02.2019 0:00:00;1;630000;34711
19;07.02.2019 0:00:00;1;630000;33876
20;07.02.2019 0:00:00;1;630000;32896
21;07.02.2019 0:00:00;1;630000;32266
22;07.02.2019 0:00:00;1;630000;31844
23;07.02.2019 0:00:00;1;630000;31805
0;08.02.2019 0:00:00;1;630000;31668
1;08.02.2019 0:00:00;1;630000;31822
2;08.02.2019 0:00:00;1;630000;32284
3;08.02.2019 0:00:00;1;630000;33159
4;08.02.2019 0:00:00;1;630000;34246
5;08.02.2019 0:00:00;1;630000;34920
6;08.02.2019 0:00:00;1;630000;35386
7;08.02.2019 0:00:00;1;630000;35313
8;08.02.2019 0:00:00;1;630000;35187
9;08.02.2019 0:00:00;1;630000;34925
10;08.02.2019 0:00:00;1;630000;34752
11;08.02.2019 0:00:00;1;630000;34732
12;08.02.2019 0:00:00;1;630000;34318
13;08.02.2019 0:00:00;1;630000;34368
14;08.02.2019 0:00:00;1;630000;34782
15;08.02.2019 0:00:00;1;630000;35105
16;08.02.2019 0:00:00;1;630000;34831
17;08.02.2019 0:00:00;1;630000;34355
18;08.02.2019 0:00:00;1;630000;34022
19;08.02.2019 0:00:00;1;630000;33435
20;08.02.2019 0:00:00;1;630000;32466
21;08.02.2019 0:00:00;1;630000;31889
22;08.02.2019 0:00:00;1;630000;31628
23;08.02.2019 0:00:00;1;630000;31329
0;09.02.2019 0:00:00;1;630000;31191
1;09.02.2019 0:00:00;1;630000;31087
2;09.02.2019 0:00:00;1;630000;31620
3;09.02.2019 0:00:00;1;630000;31934
4;09.02.2019 0:00:00;1;630000;32543
5;09.02.2019 0:00:00;1;630000;33163
6;09.02.2019 0:00:00;1;630000;34018
7;09.02.2019 0:00:00;1;630000;34324
8;09.02.2019 0:00:00;1;630000;34352
9;09.02.2019 0:00:00;1;630000;34075
10;09.02.2019 0:00:00;1;630000;33759
11;09.02.2019 0:00:00;1;630000;33499
12;09.02.2019 0:00:00;1;630000;33261
13;09.02.2019 0:00:00;1;630000;33630
14;09.02.2019 0:00:00;1;630000;34159
15;09.02.2019 0:00:00;1;630000;34439
16;09.02.2019 0:00:00;1;630000;34055
17;09.02.2019 0:00:00;1;630000;33924
18;09.02.2019 0:00:00;1;630000;33529
19;09.02.2019 0:00:00;1;630000;33079
20;09.02.2019 0:00:00;1;630000;31964
21;09.02.2019 0:00:00;1;630000;31601
22;09.02.2019 0:00:00;1;630000;31140
23;09.02.2019 0:00:00;1;630000;30732
0;10.02.2019 0:00:00;1;630000;30670
1;10.02.2019 0:00:00;1;630000;30861
2;10.02.2019 0:00:00;1;630000;30999
3;10.02.2019 0:00:00;1;630000;31242
4;10.02.2019 0:00:00;1;630000;31314
5;10.02.2019 0:00:00;1;630000;32271
6;10.02.2019 0:00:00;1;630000;33043
7;10.02.2019 0:00:00;1;630000;33303
8;10.02.2019 0:00:00;1;630000;33425
9;10.02.2019 0:00:00;1;630000;33180
10;10.02.2019 0:00:00;1;630000;33082
11;10.02.2019 0:00:00;1;630000;32961
12;10.02.2019 0:00:00;1;630000;32861
13;10.02.2019 0:00:00;1;630000;33131
14;10.02.2019 0:00:00;1;630000;33635
15;10.02.2019 0:00:00;1;630000;34152
16;10.02.2019 0:00:00;1;630000;34108
17;10.02.2019 0:00:00;1;630000;33752
18;10.02.2019 0:00:00;1;630000;33397
19;10.02.2019 0:00:00;1;630000;32737
20;10.02.2019 0:00:00;1;630000;31866
21;10.02.2019 0:00:00;1;630000;31416
22;10.02.2019 0:00:00;1;630000;31002
23;10.02.2019 0:00:00;1;630000;30669
0;11.02.2019 0:00:00;1;630000;30920
1;11.02.2019 0:00:00;1;630000;30976
2;11.02.2019 0:00:00;1;630000;31685
3;11.02.2019 0:00:00;1;630000;32548
4;11.02.2019 0:00:00;1;630000;33718
5;11.02.2019 0:00:00;1;630000;34569
6;11.02.2019 0:00:00;1;630000;34998
7;11.02.2019 0:00:00;1;630000;34386
8;11.02.2019 0:00:00;1;630000;34355
9;11.02.2019 0:00:00;1;630000;34062
10;11.02.2019 0:00:00;1;630000;33977
11;11.02.2019 0:00:00;1;630000;33581
12;11.02.2019 0:00:00;1;630000;33638
13;11.02.2019 0:00:00;1;630000;33648
14;11.02.2019 0:00:00;1;630000;33898
15;11.02.2019 0:00:00;1;630000;34528
16;11.02.2019 0:00:00;1;630000;34255
17;11.02.2019 0:00:00;1;630000;34036
18;11.02.2019 0:00:00;1;630000;33542
19;11.02.2019 0:00:00;1;630000;32846
20;11.02.2019 0:00:00;1;630000;32047
21;11.02.2019 0:00:00;1;630000;31331
22;11.02.2019 0:00:00;1;630000;30943
23;11.02.2019 0:00:00;1;630000;30819
0;12.02.2019 0:00:00;1;630000;30967
1;12.02.2019 0:00:00;1;630000;31019
2;12.02.2019 0:00:00;1;630000;31623
3;12.02.2019 0:00:00;1;630000;32824
4;12.02.2019 0:00:00;1;630000;33585
5;12.02.2019 0:00:00;1;630000;34399
6;12.02.2019 0:00:00;1;630000;34700
7;12.02.2019 0:00:00;1;630000;34432
8;12.02.2019 0:00:00;1;630000;33943
9;12.02.2019 0:00:00;1;630000;33670
10;12.02.2019 0:00:00;1;630000;33424
11;12.02.2019 0:00:00;1;630000;33392
12;12.02.2019 0:00:00;1;630000;33039
13;12.02.2019 0:00:00;1;630000;33323
14;12.02.2019 0:00:00;1;630000;33485
15;12.02.2019 0:00:00;1;630000;34104
16;12.02.2019 0:00:00;1;630000;33984
17;12.02.2019 0:00:00;1;630000;33588
18;12.02.2019 0:00:00;1;630000;32895
19;12.02.2019 0:00:00;1;630000;32354
20;12.02.2019 0:00:00;1;630000;31487
21;12.02.2019 0:00:00;1;630000;30970
22;12.02.2019 0:00:00;1;630000;30643
23;12.02.2019 0:00:00;1;630000;30468
0;13.02.2019 0:00:00;1;630000;30467
1;13.02.2019 0:00:00;1;630000;30517
2;13.02.2019 0:00:00;1;630000;30753
3;13.02.2019 0:00:00;1;630000;31954
4;13.02.2019 0:00:00;1;630000;33122
5;13.02.2019 0:00:00;1;630000;33901
6;13.02.2019 0:00:00;1;630000;34137
7;13.02.2019 0:00:00;1;630000;33999
8;13.02.2019 0:00:00;1;630000;33625
9;13.02.2019 0:00:00;1;630000;33317
10;13.02.2019 0:00:00;1;630000;33231
11;13.02.2019 0:00:00;1;630000;33156
12;13.02.2019 0:00:00;1;630000;33021
13;13.02.2019 0:00:00;1;630000;33110
14;13.02.2019 0:00:00;1;630000;33540
15;13.02.2019 0:00:00;1;630000;34063
